step,parameter_comb,strategy,prop_runs_prevA_above,prop_runs_prevB_above,prop_runs_prevC_above
730,694,equal allocation,0,0,0
1000,694,equal allocation,0,0,0
1825,694,equal allocation,1,0.2,0.03
3650,694,equal allocation,1,1,1
5000,694,equal allocation,1,1,1
7300,694,equal allocation,1,1,1
10000,694,equal allocation,1,1,1
