step,parameter_comb,strategy,prop_runs_prevA_above,prop_runs_prevB_above,prop_runs_prevC_above
730,164,equal allocation,0,0,0
1000,164,equal allocation,0,0,0
1825,164,equal allocation,0,0,0
3650,164,equal allocation,0.71,0,0
5000,164,equal allocation,1,0.34,0.08
7300,164,equal allocation,1,1,0.97
10000,164,equal allocation,1,1,1
