step,parameter_comb,strategy,prop_runs_prevA_above,prop_runs_prevB_above,prop_runs_prevC_above
730,121,sequential,1,0,0
1000,121,sequential,1,0.94,0
1825,121,sequential,1,1,0.48
3650,121,sequential,1,1,1
5000,121,sequential,1,1,1
7300,121,sequential,1,1,1
10000,121,sequential,1,1,1
