step,parameter_comb,strategy,prop_runs_prevA_above,prop_runs_prevB_above,prop_runs_prevC_above
730,326,sequential,0,0,0
1000,326,sequential,0,0,0
1825,326,sequential,0.99,0,0
3650,326,sequential,1,0,0
5000,326,sequential,1,0.98,0
7300,326,sequential,1,1,0.02
10000,326,sequential,1,1,0.94
