step,parameter_comb,strategy,prop_runs_prevA_above,prop_runs_prevB_above,prop_runs_prevC_above
730,763,sequential,1,0,0
1000,763,sequential,1,1,0
1825,763,sequential,1,1,0.83
3650,763,sequential,1,1,1
5000,763,sequential,1,1,1
7300,763,sequential,1,1,1
10000,763,sequential,1,1,1
