step,parameter_comb,strategy,prop_runs_prevA_above,prop_runs_prevB_above,prop_runs_prevC_above
730,444,sequential,0,0,0
1000,444,sequential,0.96,0,0
1825,444,sequential,1,0,0
3650,444,sequential,1,1,0
5000,444,sequential,1,1,0.35
7300,444,sequential,1,1,0.9
10000,444,sequential,1,1,1
