step,parameter_comb,strategy,prop_runs_prevA_above,prop_runs_prevB_above,prop_runs_prevC_above
730,670,sequential,0,0,0
1000,670,sequential,0,0,0
1825,670,sequential,0.08,0,0
3650,670,sequential,1,0,0
5000,670,sequential,1,0.05,0
7300,670,sequential,1,1,0
10000,670,sequential,1,1,0.2
