step,parameter_comb,strategy,prop_runs_prevA_above,prop_runs_prevB_above,prop_runs_prevC_above
730,982,sequential,1,0,0
1000,982,sequential,1,0,0
1825,982,sequential,1,0.94,0
3650,982,sequential,1,1,0.75
5000,982,sequential,1,1,0.96
7300,982,sequential,1,1,1
10000,982,sequential,1,1,1
