step,parameter_comb,strategy,prop_runs_prevA_above,prop_runs_prevB_above,prop_runs_prevC_above
730,761,sequential,0,0,0
1000,761,sequential,0,0,0
1825,761,sequential,0,0,0
3650,761,sequential,1,0,0
5000,761,sequential,1,0,0
7300,761,sequential,1,0.9,0
10000,761,sequential,1,1,0
