step,parameter_comb,strategy,prop_runs_prevA_above,prop_runs_prevB_above,prop_runs_prevC_above
730,962,sequential,0,0,0
1000,962,sequential,0,0,0
1825,962,sequential,0.67,0,0
3650,962,sequential,1,0,0
5000,962,sequential,1,0.34,0
7300,962,sequential,1,1,0
10000,962,sequential,1,1,0.32
