step,parameter_comb,strategy,prop_runs_prevA_above,prop_runs_prevB_above,prop_runs_prevC_above
730,220,sequential,1,0,0
1000,220,sequential,1,0.01,0
1825,220,sequential,1,1,0.01
3650,220,sequential,1,1,0.95
5000,220,sequential,1,1,0.99
7300,220,sequential,1,1,1
10000,220,sequential,1,1,1
