step,parameter_comb,strategy,prop_runs_prevA_above,prop_runs_prevB_above,prop_runs_prevC_above
730,363,sequential,1,0.02,0
1000,363,sequential,1,0.72,0
1825,363,sequential,1,1,0.21
3650,363,sequential,1,1,0.84
5000,363,sequential,1,1,0.96
7300,363,sequential,1,1,0.98
10000,363,sequential,1,1,1
