step,parameter_comb,strategy,prop_runs_prevA_above,prop_runs_prevB_above,prop_runs_prevC_above
730,948,sequential,0,0,0
1000,948,sequential,0,0,0
1825,948,sequential,1,0,0
3650,948,sequential,1,0.02,0
5000,948,sequential,1,1,0
7300,948,sequential,1,1,0.48
10000,948,sequential,1,1,0.99
