step,parameter_comb,strategy,prop_runs_prevA_above,prop_runs_prevB_above,prop_runs_prevC_above
730,514,sequential,0,0,0
1000,514,sequential,0.08,0,0
1825,514,sequential,1,0,0
3650,514,sequential,1,1,0
5000,514,sequential,1,1,0.19
7300,514,sequential,1,1,0.97
10000,514,sequential,1,1,1
