step,parameter_comb,strategy,prop_runs_prevA_above,prop_runs_prevB_above,prop_runs_prevC_above
730,400,sequential,0,0,0
1000,400,sequential,0,0,0
1825,400,sequential,0,0,0
3650,400,sequential,0.24,0,0
5000,400,sequential,1,0,0
7300,400,sequential,1,0,0
10000,400,sequential,1,0.09,0
