step,parameter_comb,strategy,prop_runs_prevA_above,prop_runs_prevB_above,prop_runs_prevC_above
730,867,sequential,0.1,0,0
1000,867,sequential,1,0,0
1825,867,sequential,1,0,0
3650,867,sequential,1,1,0.1
5000,867,sequential,1,1,0.9
7300,867,sequential,1,1,1
10000,867,sequential,1,1,1
