step,parameter_comb,strategy,prop_runs_prevA_above,prop_runs_prevB_above,prop_runs_prevC_above
730,251,sequential,0,0,0
1000,251,sequential,0.23,0,0
1825,251,sequential,1,0,0
3650,251,sequential,1,0.99,0
5000,251,sequential,1,1,0.12
7300,251,sequential,1,1,0.79
10000,251,sequential,1,1,0.97
