step,parameter_comb,strategy,prop_runs_prevA_above,prop_runs_prevB_above,prop_runs_prevC_above
730,297,sequential,0,0,0
1000,297,sequential,0.92,0,0
1825,297,sequential,1,0,0
3650,297,sequential,1,1,0
5000,297,sequential,1,1,0.43
7300,297,sequential,1,1,0.95
10000,297,sequential,1,1,1
