step,parameter_comb,strategy,prop_runs_prevA_above,prop_runs_prevB_above,prop_runs_prevC_above
730,207,sequential,0,0,0
1000,207,sequential,0.59,0,0
1825,207,sequential,1,0,0
3650,207,sequential,1,1,0
5000,207,sequential,1,1,0.1
7300,207,sequential,1,1,0.82
10000,207,sequential,1,1,0.98
