step,parameter_comb,strategy,prop_runs_prevA_above,prop_runs_prevB_above,prop_runs_prevC_above
730,868,sequential,0,0,0
1000,868,sequential,0,0,0
1825,868,sequential,0,0,0
3650,868,sequential,0,0,0
5000,868,sequential,0,0,0
7300,868,sequential,0.57,0,0
10000,868,sequential,1,0,0
