step,parameter_comb,strategy,prop_runs_prevA_above,prop_runs_prevB_above,prop_runs_prevC_above
730,262,sequential,1,0,0
1000,262,sequential,1,0.82,0
1825,262,sequential,1,1,0.55
3650,262,sequential,1,1,1
5000,262,sequential,1,1,1
7300,262,sequential,1,1,1
10000,262,sequential,1,1,1
