step,parameter_comb,strategy,prop_runs_prevA_above,prop_runs_prevB_above,prop_runs_prevC_above
730,192,sequential,1,0,0
1000,192,sequential,1,0,0
1825,192,sequential,1,1,0
3650,192,sequential,1,1,0.91
5000,192,sequential,1,1,0.99
7300,192,sequential,1,1,1
10000,192,sequential,1,1,1
