step,parameter_comb,strategy,prop_runs_prevA_above,prop_runs_prevB_above,prop_runs_prevC_above
730,425,sequential,0,0,0
1000,425,sequential,0,0,0
1825,425,sequential,1,0,0
3650,425,sequential,1,0.17,0
5000,425,sequential,1,1,0
7300,425,sequential,1,1,0.29
10000,425,sequential,1,1,0.82
