step,parameter_comb,strategy,prop_runs_prevA_above,prop_runs_prevB_above,prop_runs_prevC_above
730,771,sequential,0,0,0
1000,771,sequential,0.84,0,0
1825,771,sequential,1,0,0
3650,771,sequential,1,1,0
5000,771,sequential,1,1,0.44
7300,771,sequential,1,1,0.91
10000,771,sequential,1,1,0.99
