step,parameter_comb,strategy,prop_runs_prevA_above,prop_runs_prevB_above,prop_runs_prevC_above
730,140,sequential,0,0,0
1000,140,sequential,0,0,0
1825,140,sequential,0.6,0,0
3650,140,sequential,1,0,0
5000,140,sequential,1,0.64,0
7300,140,sequential,1,1,0
10000,140,sequential,1,1,0.58
