step,parameter_comb,strategy,prop_runs_prevA_above,prop_runs_prevB_above,prop_runs_prevC_above
730,335,sequential,0,0,0
1000,335,sequential,0,0,0
1825,335,sequential,0,0,0
3650,335,sequential,0,0,0
5000,335,sequential,0,0,0
7300,335,sequential,0.02,0,0
10000,335,sequential,0.97,0,0
