step,parameter_comb,strategy,prop_runs_prevA_above,prop_runs_prevB_above,prop_runs_prevC_above
730,492,sequential,0,0,0
1000,492,sequential,0,0,0
1825,492,sequential,0,0,0
3650,492,sequential,1,0,0
5000,492,sequential,1,0,0
7300,492,sequential,1,1,0
10000,492,sequential,1,1,0.01
