step,parameter_comb,strategy,prop_runs_prevA_above,prop_runs_prevB_above,prop_runs_prevC_above
730,145,sequential,0,0,0
1000,145,sequential,0.81,0,0
1825,145,sequential,1,0,0
3650,145,sequential,1,1,0
5000,145,sequential,1,1,0.37
7300,145,sequential,1,1,0.96
10000,145,sequential,1,1,1
