step,parameter_comb,strategy,prop_runs_prevA_above,prop_runs_prevB_above,prop_runs_prevC_above
730,14,sequential,0,0,0
1000,14,sequential,0,0,0
1825,14,sequential,0.99,0,0
3650,14,sequential,1,0.01,0
5000,14,sequential,1,0.98,0
7300,14,sequential,1,1,0.12
10000,14,sequential,1,1,0.78
