step,parameter_comb,strategy,prop_runs_prevA_above,prop_runs_prevB_above,prop_runs_prevC_above
730,886,sequential,0,0,0
1000,886,sequential,0,0,0
1825,886,sequential,1,0,0
3650,886,sequential,1,0.02,0
5000,886,sequential,1,0.94,0
7300,886,sequential,1,1,0.13
10000,886,sequential,1,1,0.7
