step,parameter_comb,strategy,prop_runs_prevA_above,prop_runs_prevB_above,prop_runs_prevC_above
730,101,sequential,1,0,0
1000,101,sequential,1,0.04,0
1825,101,sequential,1,1,0.12
3650,101,sequential,1,1,1
5000,101,sequential,1,1,1
7300,101,sequential,1,1,1
10000,101,sequential,1,1,1
