step,parameter_comb,strategy,prop_runs_prevA_above,prop_runs_prevB_above,prop_runs_prevC_above
730,368,sequential,0.42,0,0
1000,368,sequential,1,0,0
1825,368,sequential,1,0,0
3650,368,sequential,1,1,0.05
5000,368,sequential,1,1,0.72
7300,368,sequential,1,1,0.95
10000,368,sequential,1,1,1
