step,parameter_comb,strategy,prop_runs_prevA_above,prop_runs_prevB_above,prop_runs_prevC_above
730,505,sequential,0,0,0
1000,505,sequential,0.67,0,0
1825,505,sequential,1,0,0
3650,505,sequential,1,0.83,0
5000,505,sequential,1,0.98,0.07
7300,505,sequential,1,1,0.3
10000,505,sequential,1,1,0.51
