step,parameter_comb,strategy,prop_runs_prevA_above,prop_runs_prevB_above,prop_runs_prevC_above
730,592,sequential,1,0,0
1000,592,sequential,1,0,0
1825,592,sequential,1,1,0.03
3650,592,sequential,1,1,1
5000,592,sequential,1,1,1
7300,592,sequential,1,1,1
10000,592,sequential,1,1,1
