step,parameter_comb,strategy,prop_runs_prevA_above,prop_runs_prevB_above,prop_runs_prevC_above
730,506,sequential,0,0,0
1000,506,sequential,0.02,0,0
1825,506,sequential,1,0,0
3650,506,sequential,1,0.99,0
5000,506,sequential,1,1,0.02
7300,506,sequential,1,1,0.94
10000,506,sequential,1,1,1
