step,parameter_comb,strategy,prop_runs_prevA_above,prop_runs_prevB_above,prop_runs_prevC_above
730,30,sequential,0,0,0
1000,30,sequential,1,0,0
1825,30,sequential,1,0,0
3650,30,sequential,1,1,0
5000,30,sequential,1,1,0.81
7300,30,sequential,1,1,1
10000,30,sequential,1,1,1
