step,parameter_comb,strategy,prop_runs_prevA_above,prop_runs_prevB_above,prop_runs_prevC_above
730,619,sequential,1,0,0
1000,619,sequential,1,0,0
1825,619,sequential,1,0.96,0
3650,619,sequential,1,1,0.81
5000,619,sequential,1,1,1
7300,619,sequential,1,1,1
10000,619,sequential,1,1,1
