step,parameter_comb,strategy,prop_runs_prevA_above,prop_runs_prevB_above,prop_runs_prevC_above
730,230,sequential,0,0,0
1000,230,sequential,0,0,0
1825,230,sequential,1,0,0
3650,230,sequential,1,0.73,0
5000,230,sequential,1,1,0
7300,230,sequential,1,1,0.67
10000,230,sequential,1,1,0.99
