step,parameter_comb,strategy,prop_runs_prevA_above,prop_runs_prevB_above,prop_runs_prevC_above
730,364,sequential,0,0,0
1000,364,sequential,1,0,0
1825,364,sequential,1,0,0
3650,364,sequential,1,1,0
5000,364,sequential,1,1,0.71
7300,364,sequential,1,1,1
10000,364,sequential,1,1,1
