step,parameter_comb,strategy,prop_runs_prevA_above,prop_runs_prevB_above,prop_runs_prevC_above
730,61,sequential,0,0,0
1000,61,sequential,0.91,0,0
1825,61,sequential,1,0,0
3650,61,sequential,1,1,0
5000,61,sequential,1,1,0.65
7300,61,sequential,1,1,0.99
10000,61,sequential,1,1,1
