step,parameter_comb,strategy,prop_runs_prevA_above,prop_runs_prevB_above,prop_runs_prevC_above
730,98,sequential,0.19,0,0
1000,98,sequential,1,0,0
1825,98,sequential,1,0.15,0
3650,98,sequential,1,1,0.27
5000,98,sequential,1,1,0.74
7300,98,sequential,1,1,0.93
10000,98,sequential,1,1,1
