step,parameter_comb,strategy,prop_runs_prevA_above,prop_runs_prevB_above,prop_runs_prevC_above
730,972,sequential,0.02,0,0
1000,972,sequential,1,0,0
1825,972,sequential,1,0,0
3650,972,sequential,1,1,0
5000,972,sequential,1,1,0.21
7300,972,sequential,1,1,0.97
10000,972,sequential,1,1,1
