step,parameter_comb,strategy,prop_runs_prevA_above,prop_runs_prevB_above,prop_runs_prevC_above
730,504,sequential,0,0,0
1000,504,sequential,0,0,0
1825,504,sequential,0,0,0
3650,504,sequential,1,0,0
5000,504,sequential,1,0,0
7300,504,sequential,1,0.99,0
10000,504,sequential,1,1,0.03
