step,parameter_comb,strategy,prop_runs_prevA_above,prop_runs_prevB_above,prop_runs_prevC_above
730,994,sequential,0,0,0
1000,994,sequential,0.98,0,0
1825,994,sequential,1,0,0
3650,994,sequential,1,1,0
5000,994,sequential,1,1,0.48
7300,994,sequential,1,1,0.99
10000,994,sequential,1,1,1
