step,avg_drugs_lost,avg_all3_lost,strategy,threshold
2109,0,0,equal allocation,0.05
2110,0,0,equal allocation,0.05
2111,0,0,equal allocation,0.05
2112,0,0,equal allocation,0.05
2113,0,0,equal allocation,0.05
2114,0,0,equal allocation,0.05
2115,0,0,equal allocation,0.05
2116,0,0,equal allocation,0.05
2117,0,0,equal allocation,0.05
2118,0,0,equal allocation,0.05
2119,0,0,equal allocation,0.05
2120,0,0,equal allocation,0.05
2121,0,0,equal allocation,0.05
2122,0,0,equal allocation,0.05
2123,0,0,equal allocation,0.05
2124,0,0,equal allocation,0.05
2125,0,0,equal allocation,0.05
2126,0,0,equal allocation,0.05
2127,0,0,equal allocation,0.05
2128,0,0,equal allocation,0.05
2129,0,0,equal allocation,0.05
2130,0,0,equal allocation,0.05
2131,0,0,equal allocation,0.05
2132,0,0,equal allocation,0.05
2133,0,0,equal allocation,0.05
2134,0,0,equal allocation,0.05
2135,0,0,equal allocation,0.05
2136,0,0,equal allocation,0.05
2137,0,0,equal allocation,0.05
2138,0,0,equal allocation,0.05
2139,0,0,equal allocation,0.05
2140,0,0,equal allocation,0.05
2141,0,0,equal allocation,0.05
2142,0,0,equal allocation,0.05
2143,0,0,equal allocation,0.05
2144,0,0,equal allocation,0.05
2145,0,0,equal allocation,0.05
2146,0,0,equal allocation,0.05
2147,0,0,equal allocation,0.05
2148,0,0,equal allocation,0.05
2149,0,0,equal allocation,0.05
2150,0,0,equal allocation,0.05
2151,0,0,equal allocation,0.05
2152,0,0,equal allocation,0.05
2153,0,0,equal allocation,0.05
2154,0,0,equal allocation,0.05
2155,0,0,equal allocation,0.05
2156,0,0,equal allocation,0.05
2157,0,0,equal allocation,0.05
2158,0,0,equal allocation,0.05
2159,0,0,equal allocation,0.05
2160,0,0,equal allocation,0.05
2161,0,0,equal allocation,0.05
2162,0,0,equal allocation,0.05
2163,0,0,equal allocation,0.05
2164,0,0,equal allocation,0.05
2165,0,0,equal allocation,0.05
2166,0,0,equal allocation,0.05
2167,0,0,equal allocation,0.05
2168,0,0,equal allocation,0.05
2169,0,0,equal allocation,0.05
2170,0,0,equal allocation,0.05
2171,0,0,equal allocation,0.05
2172,0,0,equal allocation,0.05
2173,0,0,equal allocation,0.05
2174,0,0,equal allocation,0.05
2175,0,0,equal allocation,0.05
2176,0,0,equal allocation,0.05
2177,0,0,equal allocation,0.05
2178,0,0,equal allocation,0.05
2179,0,0,equal allocation,0.05
2180,0,0,equal allocation,0.05
2181,0,0,equal allocation,0.05
2182,0,0,equal allocation,0.05
2183,0,0,equal allocation,0.05
2184,0,0,equal allocation,0.05
2185,0,0,equal allocation,0.05
2186,0,0,equal allocation,0.05
2187,0,0,equal allocation,0.05
2188,0,0,equal allocation,0.05
2189,0,0,equal allocation,0.05
2190,0,0,equal allocation,0.05
2191,0,0,equal allocation,0.05
2192,0,0,equal allocation,0.05
2193,0,0,equal allocation,0.05
2194,0,0,equal allocation,0.05
2195,0,0,equal allocation,0.05
2196,0,0,equal allocation,0.05
2197,0,0,equal allocation,0.05
2198,0,0,equal allocation,0.05
2199,0,0,equal allocation,0.05
2200,0,0,equal allocation,0.05
2201,0,0,equal allocation,0.05
2202,0,0,equal allocation,0.05
2203,0,0,equal allocation,0.05
2204,0,0,equal allocation,0.05
2205,0,0,equal allocation,0.05
2206,0,0,equal allocation,0.05
2207,0,0,equal allocation,0.05
2208,0,0,equal allocation,0.05
2209,0,0,equal allocation,0.05
2210,0,0,equal allocation,0.05
2211,0,0,equal allocation,0.05
2212,0,0,equal allocation,0.05
2213,0,0,equal allocation,0.05
2214,0,0,equal allocation,0.05
2215,0,0,equal allocation,0.05
2216,0,0,equal allocation,0.05
2217,0,0,equal allocation,0.05
2218,0,0,equal allocation,0.05
2219,0,0,equal allocation,0.05
2220,0,0,equal allocation,0.05
2221,0,0,equal allocation,0.05
2222,0,0,equal allocation,0.05
2223,0,0,equal allocation,0.05
2224,0,0,equal allocation,0.05
2225,0,0,equal allocation,0.05
2226,0,0,equal allocation,0.05
2227,0,0,equal allocation,0.05
2228,0,0,equal allocation,0.05
2229,0,0,equal allocation,0.05
2230,0,0,equal allocation,0.05
2231,0,0,equal allocation,0.05
2232,0,0,equal allocation,0.05
2233,0,0,equal allocation,0.05
2234,0,0,equal allocation,0.05
2235,0,0,equal allocation,0.05
2236,0,0,equal allocation,0.05
2237,0,0,equal allocation,0.05
2238,0,0,equal allocation,0.05
2239,0,0,equal allocation,0.05
2240,0,0,equal allocation,0.05
2241,0,0,equal allocation,0.05
2242,0,0,equal allocation,0.05
2243,0,0,equal allocation,0.05
2244,0,0,equal allocation,0.05
2245,0,0,equal allocation,0.05
2246,0,0,equal allocation,0.05
2247,0,0,equal allocation,0.05
2248,0,0,equal allocation,0.05
2249,0,0,equal allocation,0.05
2250,0,0,equal allocation,0.05
2251,0,0,equal allocation,0.05
2252,0,0,equal allocation,0.05
2253,0,0,equal allocation,0.05
2254,0,0,equal allocation,0.05
2255,0,0,equal allocation,0.05
2256,0,0,equal allocation,0.05
2257,0,0,equal allocation,0.05
2258,0,0,equal allocation,0.05
2259,0,0,equal allocation,0.05
2260,0,0,equal allocation,0.05
2261,0,0,equal allocation,0.05
2262,0,0,equal allocation,0.05
2263,0,0,equal allocation,0.05
2264,0,0,equal allocation,0.05
2265,0,0,equal allocation,0.05
2266,0,0,equal allocation,0.05
2267,0,0,equal allocation,0.05
2268,0,0,equal allocation,0.05
2269,0,0,equal allocation,0.05
2270,0,0,equal allocation,0.05
2271,0,0,equal allocation,0.05
2272,0,0,equal allocation,0.05
2273,0,0,equal allocation,0.05
2274,0,0,equal allocation,0.05
2275,0,0,equal allocation,0.05
2276,0,0,equal allocation,0.05
2277,0,0,equal allocation,0.05
2278,0,0,equal allocation,0.05
2279,0,0,equal allocation,0.05
2280,0,0,equal allocation,0.05
2281,0,0,equal allocation,0.05
2282,0,0,equal allocation,0.05
2283,0,0,equal allocation,0.05
2284,0,0,equal allocation,0.05
2285,0,0,equal allocation,0.05
2286,0,0,equal allocation,0.05
2287,0,0,equal allocation,0.05
2288,0,0,equal allocation,0.05
2289,0,0,equal allocation,0.05
2290,0,0,equal allocation,0.05
2291,0,0,equal allocation,0.05
2292,0,0,equal allocation,0.05
2293,0,0,equal allocation,0.05
2294,0,0,equal allocation,0.05
2295,0,0,equal allocation,0.05
2296,0,0,equal allocation,0.05
2297,0,0,equal allocation,0.05
2298,0,0,equal allocation,0.05
2299,0,0,equal allocation,0.05
2300,0,0,equal allocation,0.05
2301,0,0,equal allocation,0.05
2302,0,0,equal allocation,0.05
2303,0,0,equal allocation,0.05
2304,0,0,equal allocation,0.05
2305,0,0,equal allocation,0.05
2306,0,0,equal allocation,0.05
2307,0,0,equal allocation,0.05
2308,0,0,equal allocation,0.05
2309,0,0,equal allocation,0.05
2310,0,0,equal allocation,0.05
2311,0,0,equal allocation,0.05
2312,0,0,equal allocation,0.05
2313,0,0,equal allocation,0.05
2314,0,0,equal allocation,0.05
2315,0,0,equal allocation,0.05
2316,0,0,equal allocation,0.05
2317,0,0,equal allocation,0.05
2318,0,0,equal allocation,0.05
2319,0,0,equal allocation,0.05
2320,0,0,equal allocation,0.05
2321,0,0,equal allocation,0.05
2322,0,0,equal allocation,0.05
2323,0,0,equal allocation,0.05
2324,0,0,equal allocation,0.05
2325,0,0,equal allocation,0.05
2326,0,0,equal allocation,0.05
2327,0,0,equal allocation,0.05
2328,0,0,equal allocation,0.05
2329,0,0,equal allocation,0.05
2330,0,0,equal allocation,0.05
2331,0,0,equal allocation,0.05
2332,0,0,equal allocation,0.05
2333,0,0,equal allocation,0.05
2334,0,0,equal allocation,0.05
2335,0,0,equal allocation,0.05
2336,0,0,equal allocation,0.05
2337,0,0,equal allocation,0.05
2338,0,0,equal allocation,0.05
2339,0,0,equal allocation,0.05
2340,0,0,equal allocation,0.05
2341,0,0,equal allocation,0.05
2342,0,0,equal allocation,0.05
2343,0,0,equal allocation,0.05
2344,0,0,equal allocation,0.05
2345,0,0,equal allocation,0.05
2346,0,0,equal allocation,0.05
2347,0,0,equal allocation,0.05
2348,0,0,equal allocation,0.05
2349,0,0,equal allocation,0.05
2350,0,0,equal allocation,0.05
2351,0,0,equal allocation,0.05
2352,0,0,equal allocation,0.05
2353,0,0,equal allocation,0.05
2354,0,0,equal allocation,0.05
2355,0,0,equal allocation,0.05
2356,0,0,equal allocation,0.05
2357,0,0,equal allocation,0.05
2358,0,0,equal allocation,0.05
2359,0,0,equal allocation,0.05
2360,0,0,equal allocation,0.05
2361,0,0,equal allocation,0.05
2362,0,0,equal allocation,0.05
2363,0,0,equal allocation,0.05
2364,0,0,equal allocation,0.05
2365,0,0,equal allocation,0.05
2366,0,0,equal allocation,0.05
2367,0,0,equal allocation,0.05
2368,0,0,equal allocation,0.05
2369,0,0,equal allocation,0.05
2370,0,0,equal allocation,0.05
2371,0,0,equal allocation,0.05
2372,0,0,equal allocation,0.05
2373,0,0,equal allocation,0.05
2374,0,0,equal allocation,0.05
2375,0,0,equal allocation,0.05
2376,0,0,equal allocation,0.05
2377,0,0,equal allocation,0.05
2378,0,0,equal allocation,0.05
2379,0,0,equal allocation,0.05
2380,0,0,equal allocation,0.05
2381,0,0,equal allocation,0.05
2382,0,0,equal allocation,0.05
2383,0,0,equal allocation,0.05
2384,0,0,equal allocation,0.05
2385,0,0,equal allocation,0.05
2386,0,0,equal allocation,0.05
2387,0,0,equal allocation,0.05
2388,0,0,equal allocation,0.05
2389,0,0,equal allocation,0.05
2390,0,0,equal allocation,0.05
2391,0,0,equal allocation,0.05
2392,0,0,equal allocation,0.05
2393,0,0,equal allocation,0.05
2394,0,0,equal allocation,0.05
2395,0,0,equal allocation,0.05
2396,0,0,equal allocation,0.05
2397,0,0,equal allocation,0.05
2398,0,0,equal allocation,0.05
2399,0,0,equal allocation,0.05
2400,0,0,equal allocation,0.05
2401,0,0,equal allocation,0.05
2402,0,0,equal allocation,0.05
2403,0,0,equal allocation,0.05
2404,0,0,equal allocation,0.05
2405,0,0,equal allocation,0.05
2406,0,0,equal allocation,0.05
2407,0,0,equal allocation,0.05
2408,0,0,equal allocation,0.05
2409,0,0,equal allocation,0.05
2410,0,0,equal allocation,0.05
2411,0,0,equal allocation,0.05
2412,0,0,equal allocation,0.05
2413,0,0,equal allocation,0.05
2414,0,0,equal allocation,0.05
2415,0,0,equal allocation,0.05
2416,0,0,equal allocation,0.05
2417,0,0,equal allocation,0.05
2418,0,0,equal allocation,0.05
2419,0,0,equal allocation,0.05
2420,0,0,equal allocation,0.05
2421,0,0,equal allocation,0.05
2422,0,0,equal allocation,0.05
2423,0,0,equal allocation,0.05
2424,0,0,equal allocation,0.05
2425,0,0,equal allocation,0.05
2426,0,0,equal allocation,0.05
2427,0,0,equal allocation,0.05
2428,0,0,equal allocation,0.05
2429,0,0,equal allocation,0.05
2430,0,0,equal allocation,0.05
2431,0,0,equal allocation,0.05
2432,0,0,equal allocation,0.05
2433,0,0,equal allocation,0.05
2434,0,0,equal allocation,0.05
2435,0,0,equal allocation,0.05
2436,0,0,equal allocation,0.05
2437,0,0,equal allocation,0.05
2438,0,0,equal allocation,0.05
2439,0,0,equal allocation,0.05
2440,0,0,equal allocation,0.05
2441,0,0,equal allocation,0.05
2442,0,0,equal allocation,0.05
2443,0,0,equal allocation,0.05
2444,0,0,equal allocation,0.05
2445,0,0,equal allocation,0.05
2446,0,0,equal allocation,0.05
2447,0,0,equal allocation,0.05
2448,0,0,equal allocation,0.05
2449,0,0,equal allocation,0.05
2450,0,0,equal allocation,0.05
2451,0,0,equal allocation,0.05
2452,0,0,equal allocation,0.05
2453,0,0,equal allocation,0.05
2454,0,0,equal allocation,0.05
2455,0,0,equal allocation,0.05
2456,0,0,equal allocation,0.05
2457,0,0,equal allocation,0.05
2458,0,0,equal allocation,0.05
2459,0,0,equal allocation,0.05
2460,0,0,equal allocation,0.05
2461,0,0,equal allocation,0.05
2462,0,0,equal allocation,0.05
2463,0,0,equal allocation,0.05
2464,0,0,equal allocation,0.05
2465,0,0,equal allocation,0.05
2466,0,0,equal allocation,0.05
2467,0,0,equal allocation,0.05
2468,0,0,equal allocation,0.05
2469,0,0,equal allocation,0.05
2470,0,0,equal allocation,0.05
2471,0,0,equal allocation,0.05
2472,0,0,equal allocation,0.05
2473,0,0,equal allocation,0.05
2474,0,0,equal allocation,0.05
2475,0,0,equal allocation,0.05
2476,0,0,equal allocation,0.05
2477,0,0,equal allocation,0.05
2478,0,0,equal allocation,0.05
2479,0,0,equal allocation,0.05
2480,0,0,equal allocation,0.05
2481,0,0,equal allocation,0.05
2482,0,0,equal allocation,0.05
2483,0,0,equal allocation,0.05
2484,0,0,equal allocation,0.05
2485,0,0,equal allocation,0.05
2486,0,0,equal allocation,0.05
2487,0,0,equal allocation,0.05
2488,0,0,equal allocation,0.05
2489,0,0,equal allocation,0.05
2490,0,0,equal allocation,0.05
2491,0,0,equal allocation,0.05
2492,0,0,equal allocation,0.05
2493,0,0,equal allocation,0.05
2494,0,0,equal allocation,0.05
2495,0,0,equal allocation,0.05
2496,0,0,equal allocation,0.05
2497,0,0,equal allocation,0.05
2498,0,0,equal allocation,0.05
2499,0,0,equal allocation,0.05
2500,0,0,equal allocation,0.05
2501,0,0,equal allocation,0.05
2502,0,0,equal allocation,0.05
2503,0,0,equal allocation,0.05
2504,0,0,equal allocation,0.05
2505,0,0,equal allocation,0.05
2506,0,0,equal allocation,0.05
2507,0,0,equal allocation,0.05
2508,0,0,equal allocation,0.05
2509,0,0,equal allocation,0.05
2510,0,0,equal allocation,0.05
2511,0,0,equal allocation,0.05
2512,0,0,equal allocation,0.05
2513,0,0,equal allocation,0.05
2514,0,0,equal allocation,0.05
2515,0,0,equal allocation,0.05
2516,0,0,equal allocation,0.05
2517,0,0,equal allocation,0.05
2518,0,0,equal allocation,0.05
2519,0,0,equal allocation,0.05
2520,0,0,equal allocation,0.05
2521,0,0,equal allocation,0.05
2522,0,0,equal allocation,0.05
2523,0,0,equal allocation,0.05
2524,0,0,equal allocation,0.05
2525,0,0,equal allocation,0.05
2526,0,0,equal allocation,0.05
2527,0,0,equal allocation,0.05
2528,0,0,equal allocation,0.05
2529,0,0,equal allocation,0.05
2530,0,0,equal allocation,0.05
2531,0,0,equal allocation,0.05
2532,0,0,equal allocation,0.05
2533,0,0,equal allocation,0.05
2534,0,0,equal allocation,0.05
2535,0,0,equal allocation,0.05
2536,0,0,equal allocation,0.05
2537,0,0,equal allocation,0.05
2538,0,0,equal allocation,0.05
2539,0,0,equal allocation,0.05
2540,0,0,equal allocation,0.05
2541,0,0,equal allocation,0.05
2542,0,0,equal allocation,0.05
2543,0,0,equal allocation,0.05
2544,0,0,equal allocation,0.05
2545,0,0,equal allocation,0.05
2546,0,0,equal allocation,0.05
2547,0,0,equal allocation,0.05
2548,0,0,equal allocation,0.05
2549,0,0,equal allocation,0.05
2550,0,0,equal allocation,0.05
2551,0,0,equal allocation,0.05
2552,0,0,equal allocation,0.05
2553,0,0,equal allocation,0.05
2554,0,0,equal allocation,0.05
2555,0,0,equal allocation,0.05
2556,0,0,equal allocation,0.05
2557,0,0,equal allocation,0.05
2558,0,0,equal allocation,0.05
2559,0,0,equal allocation,0.05
2560,0,0,equal allocation,0.05
2561,0,0,equal allocation,0.05
2562,0,0,equal allocation,0.05
2563,0,0,equal allocation,0.05
2564,0,0,equal allocation,0.05
2565,0,0,equal allocation,0.05
2566,0,0,equal allocation,0.05
2567,0,0,equal allocation,0.05
2568,0,0,equal allocation,0.05
2569,0,0,equal allocation,0.05
2570,0,0,equal allocation,0.05
2571,0,0,equal allocation,0.05
2572,0,0,equal allocation,0.05
2573,0,0,equal allocation,0.05
2574,0,0,equal allocation,0.05
2575,0,0,equal allocation,0.05
2576,0,0,equal allocation,0.05
2577,0,0,equal allocation,0.05
2578,0,0,equal allocation,0.05
2579,0,0,equal allocation,0.05
2580,0,0,equal allocation,0.05
2581,0,0,equal allocation,0.05
2582,0,0,equal allocation,0.05
2583,0,0,equal allocation,0.05
2584,0,0,equal allocation,0.05
2585,0,0,equal allocation,0.05
2586,0,0,equal allocation,0.05
2587,0,0,equal allocation,0.05
2588,0,0,equal allocation,0.05
2589,0,0,equal allocation,0.05
2590,0,0,equal allocation,0.05
2591,0,0,equal allocation,0.05
2592,0,0,equal allocation,0.05
2593,0,0,equal allocation,0.05
2594,0,0,equal allocation,0.05
2595,0,0,equal allocation,0.05
2596,0,0,equal allocation,0.05
2597,0,0,equal allocation,0.05
2598,0,0,equal allocation,0.05
2599,0,0,equal allocation,0.05
2600,0,0,equal allocation,0.05
2601,0,0,equal allocation,0.05
2602,0,0,equal allocation,0.05
2603,0,0,equal allocation,0.05
2604,0,0,equal allocation,0.05
2605,0,0,equal allocation,0.05
2606,0,0,equal allocation,0.05
2607,0,0,equal allocation,0.05
2608,0,0,equal allocation,0.05
2609,0,0,equal allocation,0.05
2610,0,0,equal allocation,0.05
2611,0,0,equal allocation,0.05
2612,0,0,equal allocation,0.05
2613,0,0,equal allocation,0.05
2614,0,0,equal allocation,0.05
2615,0,0,equal allocation,0.05
2616,0,0,equal allocation,0.05
2617,0,0,equal allocation,0.05
2618,0,0,equal allocation,0.05
2619,0,0,equal allocation,0.05
2620,0,0,equal allocation,0.05
2621,0,0,equal allocation,0.05
2622,0,0,equal allocation,0.05
2623,0,0,equal allocation,0.05
2624,0,0,equal allocation,0.05
2625,0,0,equal allocation,0.05
2626,0,0,equal allocation,0.05
2627,0,0,equal allocation,0.05
2628,0,0,equal allocation,0.05
2629,0,0,equal allocation,0.05
2630,0,0,equal allocation,0.05
2631,0,0,equal allocation,0.05
2632,0,0,equal allocation,0.05
2633,0,0,equal allocation,0.05
2634,0,0,equal allocation,0.05
2635,0,0,equal allocation,0.05
2636,0,0,equal allocation,0.05
2637,0,0,equal allocation,0.05
2638,0,0,equal allocation,0.05
2639,0,0,equal allocation,0.05
2640,0,0,equal allocation,0.05
2641,0,0,equal allocation,0.05
2642,0,0,equal allocation,0.05
2643,0,0,equal allocation,0.05
2644,0,0,equal allocation,0.05
2645,0,0,equal allocation,0.05
2646,0,0,equal allocation,0.05
2647,0,0,equal allocation,0.05
2648,0,0,equal allocation,0.05
2649,0,0,equal allocation,0.05
2650,0,0,equal allocation,0.05
2651,0,0,equal allocation,0.05
2652,0,0,equal allocation,0.05
2653,0,0,equal allocation,0.05
2654,0,0,equal allocation,0.05
2655,0,0,equal allocation,0.05
2656,0,0,equal allocation,0.05
2657,0,0,equal allocation,0.05
2658,0,0,equal allocation,0.05
2659,0,0,equal allocation,0.05
2660,0,0,equal allocation,0.05
2661,0,0,equal allocation,0.05
2662,0,0,equal allocation,0.05
2663,0,0,equal allocation,0.05
2664,0,0,equal allocation,0.05
2665,0,0,equal allocation,0.05
2666,0,0,equal allocation,0.05
2667,0,0,equal allocation,0.05
2668,0,0,equal allocation,0.05
2669,0,0,equal allocation,0.05
2670,0,0,equal allocation,0.05
2671,0,0,equal allocation,0.05
2672,0,0,equal allocation,0.05
2673,0,0,equal allocation,0.05
2674,0,0,equal allocation,0.05
2675,0,0,equal allocation,0.05
2676,0,0,equal allocation,0.05
2677,0,0,equal allocation,0.05
2678,0,0,equal allocation,0.05
2679,0,0,equal allocation,0.05
2680,0,0,equal allocation,0.05
2681,0,0,equal allocation,0.05
2682,0,0,equal allocation,0.05
2683,0,0,equal allocation,0.05
2684,0,0,equal allocation,0.05
2685,0,0,equal allocation,0.05
2686,0,0,equal allocation,0.05
2687,0,0,equal allocation,0.05
2688,0,0,equal allocation,0.05
2689,0,0,equal allocation,0.05
2690,0,0,equal allocation,0.05
2691,0,0,equal allocation,0.05
2692,0,0,equal allocation,0.05
2693,0,0,equal allocation,0.05
2694,0,0,equal allocation,0.05
2695,0,0,equal allocation,0.05
2696,0,0,equal allocation,0.05
2697,0,0,equal allocation,0.05
2698,0,0,equal allocation,0.05
2699,0,0,equal allocation,0.05
2700,0,0,equal allocation,0.05
2701,0,0,equal allocation,0.05
2702,0,0,equal allocation,0.05
2703,0,0,equal allocation,0.05
2704,0,0,equal allocation,0.05
2705,0,0,equal allocation,0.05
2706,0,0,equal allocation,0.05
2707,0,0,equal allocation,0.05
2708,0,0,equal allocation,0.05
2709,0,0,equal allocation,0.05
2710,0,0,equal allocation,0.05
2711,0,0,equal allocation,0.05
2712,0,0,equal allocation,0.05
2713,0,0,equal allocation,0.05
2714,0,0,equal allocation,0.05
2715,0,0,equal allocation,0.05
2716,0,0,equal allocation,0.05
2717,0,0,equal allocation,0.05
2718,0,0,equal allocation,0.05
2719,0,0,equal allocation,0.05
2720,0,0,equal allocation,0.05
2721,0,0,equal allocation,0.05
2722,0,0,equal allocation,0.05
2723,0,0,equal allocation,0.05
2724,0,0,equal allocation,0.05
2725,0,0,equal allocation,0.05
2726,0,0,equal allocation,0.05
2727,0,0,equal allocation,0.05
2728,0,0,equal allocation,0.05
2729,0,0,equal allocation,0.05
2730,0,0,equal allocation,0.05
2731,0,0,equal allocation,0.05
2732,0,0,equal allocation,0.05
2733,0,0,equal allocation,0.05
2734,0,0,equal allocation,0.05
2735,0,0,equal allocation,0.05
2736,0,0,equal allocation,0.05
2737,0,0,equal allocation,0.05
2738,0,0,equal allocation,0.05
2739,0,0,equal allocation,0.05
2740,0,0,equal allocation,0.05
2741,0,0,equal allocation,0.05
2742,0,0,equal allocation,0.05
2743,0,0,equal allocation,0.05
2744,0,0,equal allocation,0.05
2745,0,0,equal allocation,0.05
2746,0,0,equal allocation,0.05
2747,0,0,equal allocation,0.05
2748,0,0,equal allocation,0.05
2749,0,0,equal allocation,0.05
2750,0,0,equal allocation,0.05
2751,0,0,equal allocation,0.05
2752,0,0,equal allocation,0.05
2753,0,0,equal allocation,0.05
2754,0,0,equal allocation,0.05
2755,0,0,equal allocation,0.05
2756,0,0,equal allocation,0.05
2757,0,0,equal allocation,0.05
2758,0,0,equal allocation,0.05
2759,0,0,equal allocation,0.05
2760,0,0,equal allocation,0.05
2761,0,0,equal allocation,0.05
2762,0,0,equal allocation,0.05
2763,0,0,equal allocation,0.05
2764,0,0,equal allocation,0.05
2765,0,0,equal allocation,0.05
2766,0,0,equal allocation,0.05
2767,0,0,equal allocation,0.05
2768,0,0,equal allocation,0.05
2769,0,0,equal allocation,0.05
2770,0,0,equal allocation,0.05
2771,0,0,equal allocation,0.05
2772,0,0,equal allocation,0.05
2773,0,0,equal allocation,0.05
2774,0,0,equal allocation,0.05
2775,0,0,equal allocation,0.05
2776,0,0,equal allocation,0.05
2777,0,0,equal allocation,0.05
2778,0,0,equal allocation,0.05
2779,0,0,equal allocation,0.05
2780,0,0,equal allocation,0.05
2781,0,0,equal allocation,0.05
2782,0,0,equal allocation,0.05
2783,0,0,equal allocation,0.05
2784,0,0,equal allocation,0.05
2785,0,0,equal allocation,0.05
2786,0,0,equal allocation,0.05
2787,0,0,equal allocation,0.05
2788,0,0,equal allocation,0.05
2789,0,0,equal allocation,0.05
2790,0,0,equal allocation,0.05
2791,0,0,equal allocation,0.05
2792,0,0,equal allocation,0.05
2793,0,0,equal allocation,0.05
2794,0,0,equal allocation,0.05
2795,0,0,equal allocation,0.05
2796,0,0,equal allocation,0.05
2797,0,0,equal allocation,0.05
2798,0,0,equal allocation,0.05
2799,0,0,equal allocation,0.05
2800,0,0,equal allocation,0.05
2801,0,0,equal allocation,0.05
2802,0,0,equal allocation,0.05
2803,0,0,equal allocation,0.05
2804,0,0,equal allocation,0.05
2805,0,0,equal allocation,0.05
2806,0,0,equal allocation,0.05
2807,0,0,equal allocation,0.05
2808,0,0,equal allocation,0.05
2809,0,0,equal allocation,0.05
2810,0,0,equal allocation,0.05
2811,0,0,equal allocation,0.05
2812,0,0,equal allocation,0.05
2813,0,0,equal allocation,0.05
2814,0,0,equal allocation,0.05
2815,0,0,equal allocation,0.05
2816,0,0,equal allocation,0.05
2817,0,0,equal allocation,0.05
2818,0,0,equal allocation,0.05
2819,0,0,equal allocation,0.05
2820,0,0,equal allocation,0.05
2821,0,0,equal allocation,0.05
2822,0,0,equal allocation,0.05
2823,0,0,equal allocation,0.05
2824,0,0,equal allocation,0.05
2825,0,0,equal allocation,0.05
2826,0,0,equal allocation,0.05
2827,0,0,equal allocation,0.05
2828,0,0,equal allocation,0.05
2829,0,0,equal allocation,0.05
2830,0,0,equal allocation,0.05
2831,0,0,equal allocation,0.05
2832,0,0,equal allocation,0.05
2833,0,0,equal allocation,0.05
2834,0,0,equal allocation,0.05
2835,0,0,equal allocation,0.05
2836,0,0,equal allocation,0.05
2837,0,0,equal allocation,0.05
2838,0,0,equal allocation,0.05
2839,0,0,equal allocation,0.05
2840,0,0,equal allocation,0.05
2841,0,0,equal allocation,0.05
2842,0,0,equal allocation,0.05
2843,0,0,equal allocation,0.05
2844,0,0,equal allocation,0.05
2845,0,0,equal allocation,0.05
2846,0,0,equal allocation,0.05
2847,0,0,equal allocation,0.05
2848,0,0,equal allocation,0.05
2849,0,0,equal allocation,0.05
2850,0,0,equal allocation,0.05
2851,0,0,equal allocation,0.05
2852,0,0,equal allocation,0.05
2853,0,0,equal allocation,0.05
2854,0,0,equal allocation,0.05
2855,0,0,equal allocation,0.05
2856,0,0,equal allocation,0.05
2857,0,0,equal allocation,0.05
2858,0,0,equal allocation,0.05
2859,0,0,equal allocation,0.05
2860,0,0,equal allocation,0.05
2861,0,0,equal allocation,0.05
2862,0,0,equal allocation,0.05
2863,0,0,equal allocation,0.05
2864,0,0,equal allocation,0.05
2865,0,0,equal allocation,0.05
2866,0,0,equal allocation,0.05
2867,0,0,equal allocation,0.05
2868,0,0,equal allocation,0.05
2869,0,0,equal allocation,0.05
2870,0,0,equal allocation,0.05
2871,0,0,equal allocation,0.05
2872,0,0,equal allocation,0.05
2873,0,0,equal allocation,0.05
2874,0,0,equal allocation,0.05
2875,0,0,equal allocation,0.05
2876,0,0,equal allocation,0.05
2877,0,0,equal allocation,0.05
2878,0,0,equal allocation,0.05
2879,0,0,equal allocation,0.05
2880,0,0,equal allocation,0.05
2881,0,0,equal allocation,0.05
2882,0,0,equal allocation,0.05
2883,0,0,equal allocation,0.05
2884,0,0,equal allocation,0.05
2885,0,0,equal allocation,0.05
2886,0,0,equal allocation,0.05
2887,0,0,equal allocation,0.05
2888,0,0,equal allocation,0.05
2889,0,0,equal allocation,0.05
2890,0,0,equal allocation,0.05
2891,0,0,equal allocation,0.05
2892,0,0,equal allocation,0.05
2893,0,0,equal allocation,0.05
2894,0,0,equal allocation,0.05
2895,0,0,equal allocation,0.05
2896,0,0,equal allocation,0.05
2897,0,0,equal allocation,0.05
2898,0,0,equal allocation,0.05
2899,0,0,equal allocation,0.05
2900,0,0,equal allocation,0.05
2901,0,0,equal allocation,0.05
2902,0,0,equal allocation,0.05
2903,0,0,equal allocation,0.05
2904,0,0,equal allocation,0.05
2905,0,0,equal allocation,0.05
2906,0,0,equal allocation,0.05
2907,0,0,equal allocation,0.05
2908,0,0,equal allocation,0.05
2909,0,0,equal allocation,0.05
2910,0,0,equal allocation,0.05
2911,0,0,equal allocation,0.05
2912,0,0,equal allocation,0.05
2913,0,0,equal allocation,0.05
2914,0,0,equal allocation,0.05
2915,0,0,equal allocation,0.05
2916,0,0,equal allocation,0.05
2917,0,0,equal allocation,0.05
2918,0,0,equal allocation,0.05
2919,0,0,equal allocation,0.05
2920,0,0,equal allocation,0.05
2921,0,0,equal allocation,0.05
2922,0,0,equal allocation,0.05
2923,0,0,equal allocation,0.05
2924,0,0,equal allocation,0.05
2925,0,0,equal allocation,0.05
2926,0,0,equal allocation,0.05
2927,0,0,equal allocation,0.05
2928,0,0,equal allocation,0.05
2929,0,0,equal allocation,0.05
