Years,0,1,2,3,Strategy
16.03835616438356,977,23,0,0,Equal Allocation
16.041095890410958,977,23,0,0,Equal Allocation
16.043835616438358,977,23,0,0,Equal Allocation
16.046575342465754,977,23,0,0,Equal Allocation
16.04931506849315,977,23,0,0,Equal Allocation
16.052054794520547,977,23,0,0,Equal Allocation
16.054794520547944,977,23,0,0,Equal Allocation
16.057534246575344,977,23,0,0,Equal Allocation
16.06027397260274,977,23,0,0,Equal Allocation
16.063013698630137,977,23,0,0,Equal Allocation
16.065753424657533,977,23,0,0,Equal Allocation
16.068493150684933,977,23,0,0,Equal Allocation
16.07123287671233,977,23,0,0,Equal Allocation
16.073972602739726,977,23,0,0,Equal Allocation
16.076712328767123,977,23,0,0,Equal Allocation
16.07945205479452,977,23,0,0,Equal Allocation
16.08219178082192,977,23,0,0,Equal Allocation
16.084931506849315,977,23,0,0,Equal Allocation
16.087671232876712,977,23,0,0,Equal Allocation
16.09041095890411,977,23,0,0,Equal Allocation
16.09315068493151,977,23,0,0,Equal Allocation
16.095890410958905,977,23,0,0,Equal Allocation
16.0986301369863,977,23,0,0,Equal Allocation
16.101369863013698,977,23,0,0,Equal Allocation
16.104109589041094,977,23,0,0,Equal Allocation
16.106849315068494,977,23,0,0,Equal Allocation
16.10958904109589,977,23,0,0,Equal Allocation
16.112328767123287,977,23,0,0,Equal Allocation
16.115068493150684,977,23,0,0,Equal Allocation
16.117808219178084,977,23,0,0,Equal Allocation
16.12054794520548,977,23,0,0,Equal Allocation
16.123287671232877,977,23,0,0,Equal Allocation
16.126027397260273,977,23,0,0,Equal Allocation
16.12876712328767,977,23,0,0,Equal Allocation
16.13150684931507,977,23,0,0,Equal Allocation
16.134246575342466,977,23,0,0,Equal Allocation
16.136986301369863,977,23,0,0,Equal Allocation
16.13972602739726,977,23,0,0,Equal Allocation
16.14246575342466,977,23,0,0,Equal Allocation
16.145205479452056,977,23,0,0,Equal Allocation
16.147945205479452,977,23,0,0,Equal Allocation
16.15068493150685,977,23,0,0,Equal Allocation
16.153424657534245,977,23,0,0,Equal Allocation
16.156164383561645,977,23,0,0,Equal Allocation
16.15890410958904,977,23,0,0,Equal Allocation
16.161643835616438,977,23,0,0,Equal Allocation
16.164383561643834,977,23,0,0,Equal Allocation
16.167123287671235,977,23,0,0,Equal Allocation
16.16986301369863,977,23,0,0,Equal Allocation
16.172602739726027,977,23,0,0,Equal Allocation
16.175342465753424,977,23,0,0,Equal Allocation
16.17808219178082,977,23,0,0,Equal Allocation
16.18082191780822,977,23,0,0,Equal Allocation
16.183561643835617,977,23,0,0,Equal Allocation
16.186301369863013,977,23,0,0,Equal Allocation
16.18904109589041,977,23,0,0,Equal Allocation
16.19178082191781,977,23,0,0,Equal Allocation
16.194520547945206,977,23,0,0,Equal Allocation
16.197260273972603,977,23,0,0,Equal Allocation
16.2,977,23,0,0,Equal Allocation
16.202739726027396,977,23,0,0,Equal Allocation
16.205479452054796,977,23,0,0,Equal Allocation
16.208219178082192,977,23,0,0,Equal Allocation
16.21095890410959,977,23,0,0,Equal Allocation
16.213698630136985,977,23,0,0,Equal Allocation
16.216438356164385,977,23,0,0,Equal Allocation
16.21917808219178,977,23,0,0,Equal Allocation
16.221917808219178,977,23,0,0,Equal Allocation
16.224657534246575,977,23,0,0,Equal Allocation
16.22739726027397,977,23,0,0,Equal Allocation
16.23013698630137,977,23,0,0,Equal Allocation
16.232876712328768,977,23,0,0,Equal Allocation
16.235616438356164,977,23,0,0,Equal Allocation
16.23835616438356,977,23,0,0,Equal Allocation
16.24109589041096,977,23,0,0,Equal Allocation
16.243835616438357,977,23,0,0,Equal Allocation
16.246575342465754,977,23,0,0,Equal Allocation
16.24931506849315,977,23,0,0,Equal Allocation
16.252054794520546,977,23,0,0,Equal Allocation
16.254794520547946,977,23,0,0,Equal Allocation
16.257534246575343,977,23,0,0,Equal Allocation
16.26027397260274,977,23,0,0,Equal Allocation
16.263013698630136,977,23,0,0,Equal Allocation
16.265753424657536,977,23,0,0,Equal Allocation
16.268493150684932,977,23,0,0,Equal Allocation
16.27123287671233,977,23,0,0,Equal Allocation
16.273972602739725,977,23,0,0,Equal Allocation
16.276712328767122,977,23,0,0,Equal Allocation
16.279452054794522,977,23,0,0,Equal Allocation
16.28219178082192,977,23,0,0,Equal Allocation
16.284931506849315,977,23,0,0,Equal Allocation
16.28767123287671,977,23,0,0,Equal Allocation
16.29041095890411,977,23,0,0,Equal Allocation
16.293150684931508,977,23,0,0,Equal Allocation
16.295890410958904,977,23,0,0,Equal Allocation
16.2986301369863,977,23,0,0,Equal Allocation
16.301369863013697,977,23,0,0,Equal Allocation
16.304109589041097,977,23,0,0,Equal Allocation
16.306849315068494,977,23,0,0,Equal Allocation
16.30958904109589,977,23,0,0,Equal Allocation
16.312328767123287,977,23,0,0,Equal Allocation
16.315068493150687,976,24,0,0,Equal Allocation
16.317808219178083,976,24,0,0,Equal Allocation
16.32054794520548,976,24,0,0,Equal Allocation
16.323287671232876,976,24,0,0,Equal Allocation
16.326027397260273,976,24,0,0,Equal Allocation
16.328767123287673,976,24,0,0,Equal Allocation
16.33150684931507,976,24,0,0,Equal Allocation
16.334246575342465,976,24,0,0,Equal Allocation
16.336986301369862,976,24,0,0,Equal Allocation
16.339726027397262,976,24,0,0,Equal Allocation
16.34246575342466,976,24,0,0,Equal Allocation
16.345205479452055,976,24,0,0,Equal Allocation
16.34794520547945,976,24,0,0,Equal Allocation
16.350684931506848,976,24,0,0,Equal Allocation
16.353424657534248,976,24,0,0,Equal Allocation
16.356164383561644,976,24,0,0,Equal Allocation
16.35890410958904,976,24,0,0,Equal Allocation
16.361643835616437,976,24,0,0,Equal Allocation
16.364383561643837,976,24,0,0,Equal Allocation
16.367123287671234,976,24,0,0,Equal Allocation
16.36986301369863,976,24,0,0,Equal Allocation
16.372602739726027,976,24,0,0,Equal Allocation
16.375342465753423,976,24,0,0,Equal Allocation
16.378082191780823,976,24,0,0,Equal Allocation
16.38082191780822,976,24,0,0,Equal Allocation
16.383561643835616,976,24,0,0,Equal Allocation
16.386301369863013,976,24,0,0,Equal Allocation
16.389041095890413,976,24,0,0,Equal Allocation
16.39178082191781,976,24,0,0,Equal Allocation
16.394520547945206,976,24,0,0,Equal Allocation
16.397260273972602,976,24,0,0,Equal Allocation
16.4,976,24,0,0,Equal Allocation
16.4027397260274,976,24,0,0,Equal Allocation
16.405479452054795,976,24,0,0,Equal Allocation
16.40821917808219,976,24,0,0,Equal Allocation
16.410958904109588,976,24,0,0,Equal Allocation
16.413698630136988,976,24,0,0,Equal Allocation
16.416438356164385,976,24,0,0,Equal Allocation
16.41917808219178,975,25,0,0,Equal Allocation
16.421917808219177,975,25,0,0,Equal Allocation
16.424657534246574,974,26,0,0,Equal Allocation
16.427397260273974,974,26,0,0,Equal Allocation
16.43013698630137,974,26,0,0,Equal Allocation
16.432876712328767,974,26,0,0,Equal Allocation
16.435616438356163,974,26,0,0,Equal Allocation
16.438356164383563,974,26,0,0,Equal Allocation
16.44109589041096,974,26,0,0,Equal Allocation
16.443835616438356,974,26,0,0,Equal Allocation
16.446575342465753,974,26,0,0,Equal Allocation
16.44931506849315,974,26,0,0,Equal Allocation
16.45205479452055,974,26,0,0,Equal Allocation
16.454794520547946,974,26,0,0,Equal Allocation
16.457534246575342,974,26,0,0,Equal Allocation
16.46027397260274,974,26,0,0,Equal Allocation
16.46301369863014,974,26,0,0,Equal Allocation
16.465753424657535,974,26,0,0,Equal Allocation
16.46849315068493,974,26,0,0,Equal Allocation
16.471232876712328,974,26,0,0,Equal Allocation
16.473972602739725,974,26,0,0,Equal Allocation
16.476712328767125,974,26,0,0,Equal Allocation
16.47945205479452,974,26,0,0,Equal Allocation
16.482191780821918,974,26,0,0,Equal Allocation
16.484931506849314,974,26,0,0,Equal Allocation
16.487671232876714,974,26,0,0,Equal Allocation
16.49041095890411,974,26,0,0,Equal Allocation
16.493150684931507,974,26,0,0,Equal Allocation
16.495890410958904,974,26,0,0,Equal Allocation
16.4986301369863,974,26,0,0,Equal Allocation
16.5013698630137,974,26,0,0,Equal Allocation
16.504109589041096,974,26,0,0,Equal Allocation
16.506849315068493,974,26,0,0,Equal Allocation
16.50958904109589,974,26,0,0,Equal Allocation
16.512328767123286,974,26,0,0,Equal Allocation
16.515068493150686,974,26,0,0,Equal Allocation
16.517808219178082,974,26,0,0,Equal Allocation
16.52054794520548,974,26,0,0,Equal Allocation
16.523287671232875,974,26,0,0,Equal Allocation
16.526027397260275,974,26,0,0,Equal Allocation
16.528767123287672,974,26,0,0,Equal Allocation
16.53150684931507,974,26,0,0,Equal Allocation
16.534246575342465,974,26,0,0,Equal Allocation
16.53698630136986,974,26,0,0,Equal Allocation
16.53972602739726,974,26,0,0,Equal Allocation
16.542465753424658,974,26,0,0,Equal Allocation
16.545205479452054,974,26,0,0,Equal Allocation
16.54794520547945,974,26,0,0,Equal Allocation
16.55068493150685,974,26,0,0,Equal Allocation
16.553424657534247,974,26,0,0,Equal Allocation
16.556164383561644,974,26,0,0,Equal Allocation
16.55890410958904,973,27,0,0,Equal Allocation
16.561643835616437,973,27,0,0,Equal Allocation
16.564383561643837,973,27,0,0,Equal Allocation
16.567123287671233,973,27,0,0,Equal Allocation
16.56986301369863,973,27,0,0,Equal Allocation
16.572602739726026,973,27,0,0,Equal Allocation
16.575342465753426,973,27,0,0,Equal Allocation
16.578082191780823,973,27,0,0,Equal Allocation
16.58082191780822,973,27,0,0,Equal Allocation
16.583561643835615,973,27,0,0,Equal Allocation
16.586301369863012,972,28,0,0,Equal Allocation
16.589041095890412,972,28,0,0,Equal Allocation
16.59178082191781,972,28,0,0,Equal Allocation
16.594520547945205,972,28,0,0,Equal Allocation
16.5972602739726,972,28,0,0,Equal Allocation
16.6,972,28,0,0,Equal Allocation
16.602739726027398,972,28,0,0,Equal Allocation
16.605479452054794,972,28,0,0,Equal Allocation
16.60821917808219,972,28,0,0,Equal Allocation
16.610958904109587,972,28,0,0,Equal Allocation
16.613698630136987,972,28,0,0,Equal Allocation
16.616438356164384,972,28,0,0,Equal Allocation
16.61917808219178,972,28,0,0,Equal Allocation
16.621917808219177,972,28,0,0,Equal Allocation
16.624657534246577,972,28,0,0,Equal Allocation
16.627397260273973,972,28,0,0,Equal Allocation
16.63013698630137,972,28,0,0,Equal Allocation
16.632876712328766,972,28,0,0,Equal Allocation
16.635616438356163,972,28,0,0,Equal Allocation
16.638356164383563,972,28,0,0,Equal Allocation
16.64109589041096,972,28,0,0,Equal Allocation
16.643835616438356,972,28,0,0,Equal Allocation
16.646575342465752,972,28,0,0,Equal Allocation
16.649315068493152,972,28,0,0,Equal Allocation
16.65205479452055,972,28,0,0,Equal Allocation
16.654794520547945,972,28,0,0,Equal Allocation
16.65753424657534,972,28,0,0,Equal Allocation
16.660273972602738,972,28,0,0,Equal Allocation
16.663013698630138,972,28,0,0,Equal Allocation
16.665753424657535,972,28,0,0,Equal Allocation
16.66849315068493,972,28,0,0,Equal Allocation
16.671232876712327,972,28,0,0,Equal Allocation
16.673972602739727,972,28,0,0,Equal Allocation
16.676712328767124,972,28,0,0,Equal Allocation
16.67945205479452,972,28,0,0,Equal Allocation
16.682191780821917,972,28,0,0,Equal Allocation
16.684931506849313,972,28,0,0,Equal Allocation
16.687671232876713,972,28,0,0,Equal Allocation
16.69041095890411,972,28,0,0,Equal Allocation
16.693150684931506,972,28,0,0,Equal Allocation
16.695890410958903,972,28,0,0,Equal Allocation
16.698630136986303,972,28,0,0,Equal Allocation
16.7013698630137,972,28,0,0,Equal Allocation
16.704109589041096,972,28,0,0,Equal Allocation
16.706849315068492,972,28,0,0,Equal Allocation
16.70958904109589,972,28,0,0,Equal Allocation
16.71232876712329,972,28,0,0,Equal Allocation
16.715068493150685,972,28,0,0,Equal Allocation
16.71780821917808,971,29,0,0,Equal Allocation
16.720547945205478,971,29,0,0,Equal Allocation
16.723287671232878,971,29,0,0,Equal Allocation
16.726027397260275,971,29,0,0,Equal Allocation
16.72876712328767,971,29,0,0,Equal Allocation
16.731506849315068,971,29,0,0,Equal Allocation
16.734246575342464,971,29,0,0,Equal Allocation
16.736986301369864,971,29,0,0,Equal Allocation
16.73972602739726,971,29,0,0,Equal Allocation
16.742465753424657,971,29,0,0,Equal Allocation
16.745205479452054,971,29,0,0,Equal Allocation
16.747945205479454,971,29,0,0,Equal Allocation
16.75068493150685,971,29,0,0,Equal Allocation
16.753424657534246,971,29,0,0,Equal Allocation
16.756164383561643,971,29,0,0,Equal Allocation
16.75890410958904,971,29,0,0,Equal Allocation
16.76164383561644,971,29,0,0,Equal Allocation
16.764383561643836,971,29,0,0,Equal Allocation
16.767123287671232,971,29,0,0,Equal Allocation
16.76986301369863,971,29,0,0,Equal Allocation
16.77260273972603,971,29,0,0,Equal Allocation
16.775342465753425,971,29,0,0,Equal Allocation
16.778082191780822,971,29,0,0,Equal Allocation
16.78082191780822,971,29,0,0,Equal Allocation
16.783561643835615,970,30,0,0,Equal Allocation
16.786301369863015,970,30,0,0,Equal Allocation
16.78904109589041,970,30,0,0,Equal Allocation
16.791780821917808,970,30,0,0,Equal Allocation
16.794520547945204,970,30,0,0,Equal Allocation
16.797260273972604,970,30,0,0,Equal Allocation
16.8,970,30,0,0,Equal Allocation
16.802739726027397,970,30,0,0,Equal Allocation
16.805479452054794,970,30,0,0,Equal Allocation
16.80821917808219,970,30,0,0,Equal Allocation
16.81095890410959,970,30,0,0,Equal Allocation
16.813698630136987,970,30,0,0,Equal Allocation
16.816438356164383,970,30,0,0,Equal Allocation
16.81917808219178,970,30,0,0,Equal Allocation
16.82191780821918,970,30,0,0,Equal Allocation
16.824657534246576,970,30,0,0,Equal Allocation
16.827397260273973,970,30,0,0,Equal Allocation
16.83013698630137,970,30,0,0,Equal Allocation
16.832876712328765,970,30,0,0,Equal Allocation
16.835616438356166,970,30,0,0,Equal Allocation
16.838356164383562,970,30,0,0,Equal Allocation
16.84109589041096,970,30,0,0,Equal Allocation
16.843835616438355,970,30,0,0,Equal Allocation
16.846575342465755,970,30,0,0,Equal Allocation
16.84931506849315,968,32,0,0,Equal Allocation
16.852054794520548,968,32,0,0,Equal Allocation
16.854794520547944,968,32,0,0,Equal Allocation
16.85753424657534,968,32,0,0,Equal Allocation
16.86027397260274,968,32,0,0,Equal Allocation
16.863013698630137,968,32,0,0,Equal Allocation
16.865753424657534,968,32,0,0,Equal Allocation
16.86849315068493,968,32,0,0,Equal Allocation
16.87123287671233,968,32,0,0,Equal Allocation
16.873972602739727,968,32,0,0,Equal Allocation
16.876712328767123,968,32,0,0,Equal Allocation
16.87945205479452,968,32,0,0,Equal Allocation
16.882191780821916,968,32,0,0,Equal Allocation
16.884931506849316,968,32,0,0,Equal Allocation
16.887671232876713,968,32,0,0,Equal Allocation
16.89041095890411,968,32,0,0,Equal Allocation
16.893150684931506,968,32,0,0,Equal Allocation
16.895890410958906,968,32,0,0,Equal Allocation
16.898630136986302,968,32,0,0,Equal Allocation
16.9013698630137,968,32,0,0,Equal Allocation
16.904109589041095,968,32,0,0,Equal Allocation
16.90684931506849,967,33,0,0,Equal Allocation
16.90958904109589,967,33,0,0,Equal Allocation
16.912328767123288,967,33,0,0,Equal Allocation
16.915068493150685,967,33,0,0,Equal Allocation
16.91780821917808,967,33,0,0,Equal Allocation
16.92054794520548,966,34,0,0,Equal Allocation
16.923287671232877,966,34,0,0,Equal Allocation
16.926027397260274,966,34,0,0,Equal Allocation
16.92876712328767,966,34,0,0,Equal Allocation
16.931506849315067,966,34,0,0,Equal Allocation
16.934246575342467,966,34,0,0,Equal Allocation
16.936986301369863,966,34,0,0,Equal Allocation
16.93972602739726,966,34,0,0,Equal Allocation
16.942465753424656,966,34,0,0,Equal Allocation
16.945205479452056,966,34,0,0,Equal Allocation
16.947945205479453,966,34,0,0,Equal Allocation
16.95068493150685,966,34,0,0,Equal Allocation
16.953424657534246,966,34,0,0,Equal Allocation
16.956164383561642,966,34,0,0,Equal Allocation
16.958904109589042,966,34,0,0,Equal Allocation
16.96164383561644,966,34,0,0,Equal Allocation
16.964383561643835,966,34,0,0,Equal Allocation
16.96712328767123,966,34,0,0,Equal Allocation
16.96986301369863,966,34,0,0,Equal Allocation
16.972602739726028,965,35,0,0,Equal Allocation
16.975342465753425,965,35,0,0,Equal Allocation
16.97808219178082,965,35,0,0,Equal Allocation
16.980821917808218,965,35,0,0,Equal Allocation
16.983561643835618,964,36,0,0,Equal Allocation
16.986301369863014,964,36,0,0,Equal Allocation
16.98904109589041,964,36,0,0,Equal Allocation
16.991780821917807,964,36,0,0,Equal Allocation
16.994520547945207,964,36,0,0,Equal Allocation
16.997260273972604,964,36,0,0,Equal Allocation
17,964,36,0,0,Equal Allocation
17.002739726027396,964,36,0,0,Equal Allocation
17.005479452054793,963,37,0,0,Equal Allocation
17.008219178082193,963,37,0,0,Equal Allocation
17.01095890410959,963,37,0,0,Equal Allocation
17.013698630136986,962,38,0,0,Equal Allocation
17.016438356164382,962,38,0,0,Equal Allocation
17.019178082191782,962,38,0,0,Equal Allocation
17.02191780821918,962,38,0,0,Equal Allocation
17.024657534246575,962,38,0,0,Equal Allocation
17.027397260273972,962,38,0,0,Equal Allocation
17.03013698630137,962,38,0,0,Equal Allocation
17.03287671232877,962,38,0,0,Equal Allocation
17.035616438356165,962,38,0,0,Equal Allocation
17.03835616438356,962,38,0,0,Equal Allocation
17.041095890410958,962,38,0,0,Equal Allocation
17.043835616438358,962,38,0,0,Equal Allocation
17.046575342465754,962,38,0,0,Equal Allocation
17.04931506849315,962,38,0,0,Equal Allocation
17.052054794520547,962,38,0,0,Equal Allocation
17.054794520547944,962,38,0,0,Equal Allocation
17.057534246575344,962,38,0,0,Equal Allocation
17.06027397260274,962,38,0,0,Equal Allocation
17.063013698630137,962,38,0,0,Equal Allocation
17.065753424657533,962,38,0,0,Equal Allocation
17.068493150684933,962,38,0,0,Equal Allocation
17.07123287671233,962,38,0,0,Equal Allocation
17.073972602739726,962,38,0,0,Equal Allocation
17.076712328767123,962,38,0,0,Equal Allocation
17.07945205479452,962,38,0,0,Equal Allocation
17.08219178082192,962,38,0,0,Equal Allocation
17.084931506849315,962,38,0,0,Equal Allocation
17.087671232876712,962,38,0,0,Equal Allocation
17.09041095890411,962,38,0,0,Equal Allocation
17.09315068493151,962,38,0,0,Equal Allocation
17.095890410958905,962,38,0,0,Equal Allocation
17.0986301369863,962,38,0,0,Equal Allocation
17.101369863013698,962,38,0,0,Equal Allocation
17.104109589041094,962,38,0,0,Equal Allocation
17.106849315068494,962,38,0,0,Equal Allocation
17.10958904109589,962,38,0,0,Equal Allocation
17.112328767123287,962,38,0,0,Equal Allocation
17.115068493150684,962,38,0,0,Equal Allocation
17.117808219178084,962,38,0,0,Equal Allocation
17.12054794520548,962,38,0,0,Equal Allocation
17.123287671232877,962,38,0,0,Equal Allocation
17.126027397260273,962,38,0,0,Equal Allocation
17.12876712328767,962,38,0,0,Equal Allocation
17.13150684931507,962,38,0,0,Equal Allocation
17.134246575342466,962,38,0,0,Equal Allocation
17.136986301369863,962,38,0,0,Equal Allocation
17.13972602739726,962,38,0,0,Equal Allocation
17.14246575342466,962,38,0,0,Equal Allocation
17.145205479452056,962,38,0,0,Equal Allocation
17.147945205479452,962,38,0,0,Equal Allocation
17.15068493150685,962,38,0,0,Equal Allocation
17.153424657534245,962,38,0,0,Equal Allocation
17.156164383561645,962,38,0,0,Equal Allocation
17.15890410958904,962,38,0,0,Equal Allocation
17.161643835616438,962,38,0,0,Equal Allocation
17.164383561643834,962,38,0,0,Equal Allocation
17.167123287671235,962,38,0,0,Equal Allocation
17.16986301369863,962,38,0,0,Equal Allocation
17.172602739726027,962,38,0,0,Equal Allocation
17.175342465753424,962,38,0,0,Equal Allocation
17.17808219178082,962,38,0,0,Equal Allocation
17.18082191780822,962,38,0,0,Equal Allocation
17.183561643835617,962,38,0,0,Equal Allocation
17.186301369863013,962,38,0,0,Equal Allocation
17.18904109589041,962,38,0,0,Equal Allocation
17.19178082191781,962,38,0,0,Equal Allocation
17.194520547945206,962,38,0,0,Equal Allocation
17.197260273972603,961,39,0,0,Equal Allocation
17.2,961,39,0,0,Equal Allocation
17.202739726027396,961,39,0,0,Equal Allocation
17.205479452054796,961,39,0,0,Equal Allocation
17.208219178082192,961,39,0,0,Equal Allocation
17.21095890410959,961,39,0,0,Equal Allocation
17.213698630136985,961,39,0,0,Equal Allocation
17.216438356164385,961,39,0,0,Equal Allocation
17.21917808219178,961,39,0,0,Equal Allocation
17.221917808219178,960,40,0,0,Equal Allocation
17.224657534246575,960,40,0,0,Equal Allocation
17.22739726027397,960,40,0,0,Equal Allocation
17.23013698630137,960,40,0,0,Equal Allocation
17.232876712328768,960,40,0,0,Equal Allocation
17.235616438356164,960,40,0,0,Equal Allocation
17.23835616438356,960,40,0,0,Equal Allocation
17.24109589041096,960,40,0,0,Equal Allocation
17.243835616438357,960,40,0,0,Equal Allocation
17.246575342465754,960,40,0,0,Equal Allocation
17.24931506849315,960,40,0,0,Equal Allocation
17.252054794520546,960,40,0,0,Equal Allocation
17.254794520547946,960,40,0,0,Equal Allocation
17.257534246575343,960,40,0,0,Equal Allocation
17.26027397260274,960,40,0,0,Equal Allocation
17.263013698630136,960,40,0,0,Equal Allocation
17.265753424657536,960,40,0,0,Equal Allocation
17.268493150684932,960,40,0,0,Equal Allocation
17.27123287671233,960,40,0,0,Equal Allocation
17.273972602739725,960,40,0,0,Equal Allocation
17.276712328767122,960,40,0,0,Equal Allocation
17.279452054794522,960,40,0,0,Equal Allocation
17.28219178082192,960,40,0,0,Equal Allocation
17.284931506849315,960,40,0,0,Equal Allocation
17.28767123287671,960,40,0,0,Equal Allocation
17.29041095890411,960,40,0,0,Equal Allocation
17.293150684931508,960,40,0,0,Equal Allocation
17.295890410958904,960,40,0,0,Equal Allocation
17.2986301369863,960,40,0,0,Equal Allocation
17.301369863013697,960,40,0,0,Equal Allocation
17.304109589041097,959,41,0,0,Equal Allocation
17.306849315068494,959,41,0,0,Equal Allocation
17.30958904109589,959,41,0,0,Equal Allocation
17.312328767123287,959,41,0,0,Equal Allocation
17.315068493150687,959,41,0,0,Equal Allocation
17.317808219178083,959,41,0,0,Equal Allocation
17.32054794520548,959,41,0,0,Equal Allocation
17.323287671232876,959,41,0,0,Equal Allocation
17.326027397260273,959,41,0,0,Equal Allocation
17.328767123287673,959,41,0,0,Equal Allocation
17.33150684931507,959,41,0,0,Equal Allocation
17.334246575342465,959,41,0,0,Equal Allocation
17.336986301369862,959,41,0,0,Equal Allocation
17.339726027397262,959,41,0,0,Equal Allocation
17.34246575342466,959,41,0,0,Equal Allocation
17.345205479452055,959,41,0,0,Equal Allocation
17.34794520547945,959,41,0,0,Equal Allocation
17.350684931506848,959,41,0,0,Equal Allocation
17.353424657534248,959,41,0,0,Equal Allocation
17.356164383561644,959,41,0,0,Equal Allocation
17.35890410958904,959,41,0,0,Equal Allocation
17.361643835616437,959,41,0,0,Equal Allocation
17.364383561643837,959,41,0,0,Equal Allocation
17.367123287671234,959,41,0,0,Equal Allocation
17.36986301369863,959,41,0,0,Equal Allocation
17.372602739726027,959,41,0,0,Equal Allocation
17.375342465753423,959,41,0,0,Equal Allocation
17.378082191780823,959,41,0,0,Equal Allocation
17.38082191780822,959,41,0,0,Equal Allocation
17.383561643835616,959,41,0,0,Equal Allocation
17.386301369863013,959,41,0,0,Equal Allocation
17.389041095890413,959,41,0,0,Equal Allocation
17.39178082191781,959,41,0,0,Equal Allocation
17.394520547945206,959,41,0,0,Equal Allocation
17.397260273972602,959,41,0,0,Equal Allocation
17.4,959,41,0,0,Equal Allocation
17.4027397260274,959,41,0,0,Equal Allocation
17.405479452054795,959,41,0,0,Equal Allocation
17.40821917808219,959,41,0,0,Equal Allocation
17.410958904109588,959,41,0,0,Equal Allocation
17.413698630136988,959,41,0,0,Equal Allocation
17.416438356164385,959,41,0,0,Equal Allocation
17.41917808219178,959,41,0,0,Equal Allocation
17.421917808219177,959,41,0,0,Equal Allocation
17.424657534246574,959,41,0,0,Equal Allocation
17.427397260273974,959,41,0,0,Equal Allocation
17.43013698630137,959,41,0,0,Equal Allocation
17.432876712328767,959,41,0,0,Equal Allocation
17.435616438356163,959,41,0,0,Equal Allocation
17.438356164383563,959,41,0,0,Equal Allocation
17.44109589041096,959,41,0,0,Equal Allocation
17.443835616438356,959,41,0,0,Equal Allocation
17.446575342465753,959,41,0,0,Equal Allocation
17.44931506849315,959,41,0,0,Equal Allocation
17.45205479452055,959,41,0,0,Equal Allocation
17.454794520547946,959,41,0,0,Equal Allocation
17.457534246575342,959,41,0,0,Equal Allocation
17.46027397260274,959,41,0,0,Equal Allocation
17.46301369863014,959,41,0,0,Equal Allocation
17.465753424657535,959,41,0,0,Equal Allocation
17.46849315068493,959,41,0,0,Equal Allocation
17.471232876712328,959,41,0,0,Equal Allocation
17.473972602739725,959,41,0,0,Equal Allocation
17.476712328767125,959,41,0,0,Equal Allocation
17.47945205479452,959,41,0,0,Equal Allocation
17.482191780821918,959,41,0,0,Equal Allocation
17.484931506849314,959,41,0,0,Equal Allocation
17.487671232876714,959,41,0,0,Equal Allocation
17.49041095890411,958,42,0,0,Equal Allocation
17.493150684931507,958,42,0,0,Equal Allocation
17.495890410958904,958,42,0,0,Equal Allocation
17.4986301369863,958,42,0,0,Equal Allocation
17.5013698630137,958,42,0,0,Equal Allocation
17.504109589041096,958,42,0,0,Equal Allocation
17.506849315068493,958,42,0,0,Equal Allocation
17.50958904109589,958,42,0,0,Equal Allocation
17.512328767123286,958,42,0,0,Equal Allocation
17.515068493150686,958,42,0,0,Equal Allocation
17.517808219178082,958,42,0,0,Equal Allocation
17.52054794520548,958,42,0,0,Equal Allocation
17.523287671232875,958,42,0,0,Equal Allocation
17.526027397260275,958,42,0,0,Equal Allocation
17.528767123287672,958,42,0,0,Equal Allocation
17.53150684931507,958,42,0,0,Equal Allocation
17.534246575342465,958,42,0,0,Equal Allocation
17.53698630136986,958,42,0,0,Equal Allocation
17.53972602739726,958,42,0,0,Equal Allocation
17.542465753424658,958,42,0,0,Equal Allocation
17.545205479452054,957,43,0,0,Equal Allocation
17.54794520547945,957,43,0,0,Equal Allocation
17.55068493150685,957,43,0,0,Equal Allocation
17.553424657534247,957,43,0,0,Equal Allocation
17.556164383561644,957,43,0,0,Equal Allocation
17.55890410958904,957,43,0,0,Equal Allocation
17.561643835616437,957,43,0,0,Equal Allocation
17.564383561643837,957,43,0,0,Equal Allocation
17.567123287671233,957,43,0,0,Equal Allocation
17.56986301369863,957,43,0,0,Equal Allocation
17.572602739726026,956,44,0,0,Equal Allocation
17.575342465753426,956,44,0,0,Equal Allocation
17.578082191780823,956,44,0,0,Equal Allocation
17.58082191780822,956,44,0,0,Equal Allocation
17.583561643835615,956,44,0,0,Equal Allocation
17.586301369863012,956,44,0,0,Equal Allocation
17.589041095890412,956,44,0,0,Equal Allocation
17.59178082191781,956,44,0,0,Equal Allocation
17.594520547945205,956,44,0,0,Equal Allocation
17.5972602739726,956,44,0,0,Equal Allocation
17.6,956,44,0,0,Equal Allocation
17.602739726027398,956,44,0,0,Equal Allocation
17.605479452054794,956,44,0,0,Equal Allocation
17.60821917808219,956,44,0,0,Equal Allocation
17.610958904109587,956,44,0,0,Equal Allocation
17.613698630136987,956,44,0,0,Equal Allocation
17.616438356164384,956,44,0,0,Equal Allocation
17.61917808219178,956,44,0,0,Equal Allocation
17.621917808219177,956,44,0,0,Equal Allocation
17.624657534246577,956,44,0,0,Equal Allocation
17.627397260273973,956,44,0,0,Equal Allocation
17.63013698630137,956,44,0,0,Equal Allocation
17.632876712328766,956,44,0,0,Equal Allocation
17.635616438356163,955,45,0,0,Equal Allocation
