step,avg_drugs_lost,avg_all3_lost,strategy,threshold
2613,1.008,0,sequential,0.01
2614,1.008,0,sequential,0.01
2615,1.008,0,sequential,0.01
2616,1.008,0,sequential,0.01
2617,1.008,0,sequential,0.01
2618,1.008,0,sequential,0.01
2619,1.008,0,sequential,0.01
2620,1.008,0,sequential,0.01
2621,1.008,0,sequential,0.01
2622,1.008,0,sequential,0.01
2623,1.008,0,sequential,0.01
2624,1.008,0,sequential,0.01
2625,1.008,0,sequential,0.01
2626,1.009,0,sequential,0.01
2627,1.009,0,sequential,0.01
2628,1.011,0,sequential,0.01
2629,1.011,0,sequential,0.01
2630,1.011,0,sequential,0.01
2631,1.012,0,sequential,0.01
2632,1.012,0,sequential,0.01
2633,1.012,0,sequential,0.01
2634,1.012,0,sequential,0.01
2635,1.013,0,sequential,0.01
2636,1.014,0,sequential,0.01
2637,1.014,0,sequential,0.01
2638,1.015,0,sequential,0.01
2639,1.015,0,sequential,0.01
2640,1.015,0,sequential,0.01
2641,1.015,0,sequential,0.01
2642,1.015,0,sequential,0.01
2643,1.015,0,sequential,0.01
2644,1.015,0,sequential,0.01
2645,1.015,0,sequential,0.01
2646,1.015,0,sequential,0.01
2647,1.016,0,sequential,0.01
2648,1.016,0,sequential,0.01
2649,1.016,0,sequential,0.01
2650,1.017,0,sequential,0.01
2651,1.017,0,sequential,0.01
2652,1.017,0,sequential,0.01
2653,1.017,0,sequential,0.01
2654,1.017,0,sequential,0.01
2655,1.017,0,sequential,0.01
2656,1.017,0,sequential,0.01
2657,1.017,0,sequential,0.01
2658,1.017,0,sequential,0.01
2659,1.017,0,sequential,0.01
2660,1.017,0,sequential,0.01
2661,1.017,0,sequential,0.01
2662,1.017,0,sequential,0.01
2663,1.017,0,sequential,0.01
2664,1.017,0,sequential,0.01
2665,1.017,0,sequential,0.01
2666,1.017,0,sequential,0.01
2667,1.017,0,sequential,0.01
2668,1.017,0,sequential,0.01
2669,1.017,0,sequential,0.01
2670,1.017,0,sequential,0.01
2671,1.017,0,sequential,0.01
2672,1.017,0,sequential,0.01
2673,1.017,0,sequential,0.01
2674,1.018,0,sequential,0.01
2675,1.018,0,sequential,0.01
2676,1.019,0,sequential,0.01
2677,1.019,0,sequential,0.01
2678,1.019,0,sequential,0.01
2679,1.019,0,sequential,0.01
2680,1.019,0,sequential,0.01
2681,1.019,0,sequential,0.01
2682,1.019,0,sequential,0.01
2683,1.019,0,sequential,0.01
2684,1.019,0,sequential,0.01
2685,1.02,0,sequential,0.01
2686,1.02,0,sequential,0.01
2687,1.02,0,sequential,0.01
2688,1.02,0,sequential,0.01
2689,1.02,0,sequential,0.01
2690,1.02,0,sequential,0.01
2691,1.02,0,sequential,0.01
2692,1.02,0,sequential,0.01
2693,1.02,0,sequential,0.01
2694,1.02,0,sequential,0.01
2695,1.02,0,sequential,0.01
2696,1.02,0,sequential,0.01
2697,1.02,0,sequential,0.01
2698,1.02,0,sequential,0.01
2699,1.02,0,sequential,0.01
2700,1.02,0,sequential,0.01
2701,1.02,0,sequential,0.01
2702,1.02,0,sequential,0.01
2703,1.02,0,sequential,0.01
2704,1.02,0,sequential,0.01
2705,1.02,0,sequential,0.01
2706,1.02,0,sequential,0.01
2707,1.02,0,sequential,0.01
2708,1.02,0,sequential,0.01
2709,1.02,0,sequential,0.01
2710,1.02,0,sequential,0.01
2711,1.02,0,sequential,0.01
2712,1.02,0,sequential,0.01
2713,1.02,0,sequential,0.01
2714,1.02,0,sequential,0.01
2715,1.02,0,sequential,0.01
2716,1.02,0,sequential,0.01
2717,1.02,0,sequential,0.01
2718,1.021,0,sequential,0.01
2719,1.021,0,sequential,0.01
2720,1.021,0,sequential,0.01
2721,1.021,0,sequential,0.01
2722,1.021,0,sequential,0.01
2723,1.021,0,sequential,0.01
2724,1.021,0,sequential,0.01
2725,1.021,0,sequential,0.01
2726,1.021,0,sequential,0.01
2727,1.021,0,sequential,0.01
2728,1.021,0,sequential,0.01
2729,1.021,0,sequential,0.01
2730,1.021,0,sequential,0.01
2731,1.022,0,sequential,0.01
2732,1.022,0,sequential,0.01
2733,1.022,0,sequential,0.01
2734,1.022,0,sequential,0.01
2735,1.023,0,sequential,0.01
2736,1.023,0,sequential,0.01
2737,1.023,0,sequential,0.01
2738,1.023,0,sequential,0.01
2739,1.023,0,sequential,0.01
2740,1.023,0,sequential,0.01
2741,1.023,0,sequential,0.01
2742,1.023,0,sequential,0.01
2743,1.023,0,sequential,0.01
2744,1.023,0,sequential,0.01
2745,1.024,0,sequential,0.01
2746,1.024,0,sequential,0.01
2747,1.024,0,sequential,0.01
2748,1.024,0,sequential,0.01
2749,1.024,0,sequential,0.01
2750,1.025,0,sequential,0.01
2751,1.025,0,sequential,0.01
2752,1.025,0,sequential,0.01
2753,1.026,0,sequential,0.01
2754,1.027,0,sequential,0.01
2755,1.027,0,sequential,0.01
2756,1.027,0,sequential,0.01
2757,1.027,0,sequential,0.01
2758,1.027,0,sequential,0.01
2759,1.027,0,sequential,0.01
2760,1.027,0,sequential,0.01
2761,1.027,0,sequential,0.01
2762,1.027,0,sequential,0.01
2763,1.027,0,sequential,0.01
2764,1.027,0,sequential,0.01
2765,1.027,0,sequential,0.01
2766,1.027,0,sequential,0.01
2767,1.027,0,sequential,0.01
2768,1.027,0,sequential,0.01
2769,1.027,0,sequential,0.01
2770,1.027,0,sequential,0.01
2771,1.027,0,sequential,0.01
2772,1.027,0,sequential,0.01
2773,1.027,0,sequential,0.01
2774,1.027,0,sequential,0.01
2775,1.027,0,sequential,0.01
2776,1.028,0,sequential,0.01
2777,1.03,0,sequential,0.01
2778,1.03,0,sequential,0.01
2779,1.032,0,sequential,0.01
2780,1.034,0,sequential,0.01
2781,1.034,0,sequential,0.01
2782,1.034,0,sequential,0.01
2783,1.034,0,sequential,0.01
2784,1.034,0,sequential,0.01
2785,1.034,0,sequential,0.01
2786,1.034,0,sequential,0.01
2787,1.034,0,sequential,0.01
2788,1.034,0,sequential,0.01
2789,1.034,0,sequential,0.01
2790,1.034,0,sequential,0.01
2791,1.034,0,sequential,0.01
2792,1.034,0,sequential,0.01
2793,1.034,0,sequential,0.01
2794,1.034,0,sequential,0.01
2795,1.034,0,sequential,0.01
2796,1.034,0,sequential,0.01
2797,1.034,0,sequential,0.01
2798,1.034,0,sequential,0.01
2799,1.035,0,sequential,0.01
2800,1.035,0,sequential,0.01
2801,1.035,0,sequential,0.01
2802,1.035,0,sequential,0.01
2803,1.036,0,sequential,0.01
2804,1.036,0,sequential,0.01
2805,1.036,0,sequential,0.01
2806,1.036,0,sequential,0.01
2807,1.036,0,sequential,0.01
2808,1.037,0,sequential,0.01
2809,1.037,0,sequential,0.01
2810,1.038,0,sequential,0.01
2811,1.038,0,sequential,0.01
2812,1.038,0,sequential,0.01
2813,1.038,0,sequential,0.01
2814,1.038,0,sequential,0.01
2815,1.039,0,sequential,0.01
2816,1.039,0,sequential,0.01
2817,1.039,0,sequential,0.01
2818,1.04,0,sequential,0.01
2819,1.04,0,sequential,0.01
2820,1.04,0,sequential,0.01
2821,1.04,0,sequential,0.01
2822,1.041,0,sequential,0.01
2823,1.041,0,sequential,0.01
2824,1.041,0,sequential,0.01
2825,1.041,0,sequential,0.01
2826,1.041,0,sequential,0.01
2827,1.041,0,sequential,0.01
2828,1.041,0,sequential,0.01
2829,1.041,0,sequential,0.01
2830,1.041,0,sequential,0.01
2831,1.041,0,sequential,0.01
2832,1.042,0,sequential,0.01
2833,1.042,0,sequential,0.01
2834,1.042,0,sequential,0.01
2835,1.043,0,sequential,0.01
2836,1.043,0,sequential,0.01
2837,1.043,0,sequential,0.01
2838,1.043,0,sequential,0.01
2839,1.044,0,sequential,0.01
2840,1.044,0,sequential,0.01
2841,1.046,0,sequential,0.01
2842,1.046,0,sequential,0.01
2843,1.046,0,sequential,0.01
2844,1.046,0,sequential,0.01
2845,1.048,0,sequential,0.01
2846,1.049,0,sequential,0.01
2847,1.049,0,sequential,0.01
2848,1.049,0,sequential,0.01
2849,1.049,0,sequential,0.01
2850,1.049,0,sequential,0.01
2851,1.049,0,sequential,0.01
2852,1.049,0,sequential,0.01
2853,1.05,0,sequential,0.01
2854,1.05,0,sequential,0.01
2855,1.05,0,sequential,0.01
2856,1.051,0,sequential,0.01
2857,1.051,0,sequential,0.01
2858,1.051,0,sequential,0.01
2859,1.051,0,sequential,0.01
2860,1.051,0,sequential,0.01
2861,1.051,0,sequential,0.01
2862,1.051,0,sequential,0.01
2863,1.051,0,sequential,0.01
2864,1.051,0,sequential,0.01
2865,1.051,0,sequential,0.01
2866,1.051,0,sequential,0.01
2867,1.051,0,sequential,0.01
2868,1.051,0,sequential,0.01
2869,1.051,0,sequential,0.01
2870,1.051,0,sequential,0.01
2871,1.051,0,sequential,0.01
2872,1.051,0,sequential,0.01
2873,1.051,0,sequential,0.01
2874,1.051,0,sequential,0.01
2875,1.051,0,sequential,0.01
2876,1.051,0,sequential,0.01
2877,1.051,0,sequential,0.01
2878,1.052,0,sequential,0.01
2879,1.052,0,sequential,0.01
2880,1.052,0,sequential,0.01
2881,1.052,0,sequential,0.01
2882,1.054,0,sequential,0.01
2883,1.054,0,sequential,0.01
2884,1.054,0,sequential,0.01
2885,1.054,0,sequential,0.01
2886,1.054,0,sequential,0.01
2887,1.054,0,sequential,0.01
2888,1.054,0,sequential,0.01
2889,1.054,0,sequential,0.01
2890,1.055,0,sequential,0.01
2891,1.055,0,sequential,0.01
2892,1.055,0,sequential,0.01
2893,1.056,0,sequential,0.01
2894,1.057,0,sequential,0.01
2895,1.058,0,sequential,0.01
2896,1.058,0,sequential,0.01
2897,1.058,0,sequential,0.01
2898,1.058,0,sequential,0.01
2899,1.058,0,sequential,0.01
2900,1.058,0,sequential,0.01
2901,1.059,0,sequential,0.01
2902,1.059,0,sequential,0.01
2903,1.059,0,sequential,0.01
2904,1.059,0,sequential,0.01
2905,1.059,0,sequential,0.01
2906,1.059,0,sequential,0.01
2907,1.059,0,sequential,0.01
2908,1.06,0,sequential,0.01
2909,1.06,0,sequential,0.01
2910,1.061,0,sequential,0.01
2911,1.061,0,sequential,0.01
2912,1.061,0,sequential,0.01
2913,1.061,0,sequential,0.01
2914,1.061,0,sequential,0.01
2915,1.062,0,sequential,0.01
2916,1.062,0,sequential,0.01
2917,1.062,0,sequential,0.01
2918,1.062,0,sequential,0.01
2919,1.062,0,sequential,0.01
2920,1.062,0,sequential,0.01
2921,1.062,0,sequential,0.01
2922,1.062,0,sequential,0.01
2923,1.062,0,sequential,0.01
2924,1.062,0,sequential,0.01
2925,1.062,0,sequential,0.01
2926,1.062,0,sequential,0.01
2927,1.062,0,sequential,0.01
2928,1.062,0,sequential,0.01
2929,1.062,0,sequential,0.01
2930,1.062,0,sequential,0.01
2931,1.062,0,sequential,0.01
2932,1.062,0,sequential,0.01
2933,1.064,0,sequential,0.01
2934,1.064,0,sequential,0.01
2935,1.064,0,sequential,0.01
2936,1.064,0,sequential,0.01
2937,1.064,0,sequential,0.01
2938,1.064,0,sequential,0.01
2939,1.064,0,sequential,0.01
2940,1.064,0,sequential,0.01
2941,1.064,0,sequential,0.01
2942,1.064,0,sequential,0.01
2943,1.064,0,sequential,0.01
2944,1.064,0,sequential,0.01
2945,1.065,0,sequential,0.01
2946,1.065,0,sequential,0.01
2947,1.065,0,sequential,0.01
2948,1.066,0,sequential,0.01
2949,1.066,0,sequential,0.01
2950,1.068,0,sequential,0.01
2951,1.068,0,sequential,0.01
2952,1.068,0,sequential,0.01
2953,1.068,0,sequential,0.01
2954,1.068,0,sequential,0.01
2955,1.069,0,sequential,0.01
2956,1.069,0,sequential,0.01
2957,1.069,0,sequential,0.01
2958,1.069,0,sequential,0.01
2959,1.069,0,sequential,0.01
2960,1.069,0,sequential,0.01
2961,1.069,0,sequential,0.01
2962,1.069,0,sequential,0.01
2963,1.069,0,sequential,0.01
2964,1.069,0,sequential,0.01
2965,1.069,0,sequential,0.01
2966,1.07,0,sequential,0.01
2967,1.07,0,sequential,0.01
2968,1.07,0,sequential,0.01
2969,1.071,0,sequential,0.01
2970,1.071,0,sequential,0.01
2971,1.071,0,sequential,0.01
2972,1.071,0,sequential,0.01
2973,1.071,0,sequential,0.01
2974,1.071,0,sequential,0.01
2975,1.071,0,sequential,0.01
2976,1.071,0,sequential,0.01
2977,1.071,0,sequential,0.01
2978,1.071,0,sequential,0.01
2979,1.071,0,sequential,0.01
2980,1.072,0,sequential,0.01
2981,1.072,0,sequential,0.01
2982,1.072,0,sequential,0.01
2983,1.072,0,sequential,0.01
2984,1.072,0,sequential,0.01
2985,1.072,0,sequential,0.01
2986,1.072,0,sequential,0.01
2987,1.073,0,sequential,0.01
2988,1.073,0,sequential,0.01
2989,1.073,0,sequential,0.01
2990,1.073,0,sequential,0.01
2991,1.073,0,sequential,0.01
2992,1.073,0,sequential,0.01
2993,1.074,0,sequential,0.01
2994,1.074,0,sequential,0.01
2995,1.074,0,sequential,0.01
2996,1.074,0,sequential,0.01
2997,1.074,0,sequential,0.01
2998,1.074,0,sequential,0.01
2999,1.074,0,sequential,0.01
3000,1.075,0,sequential,0.01
3001,1.075,0,sequential,0.01
3002,1.075,0,sequential,0.01
3003,1.075,0,sequential,0.01
3004,1.075,0,sequential,0.01
3005,1.075,0,sequential,0.01
3006,1.075,0,sequential,0.01
3007,1.075,0,sequential,0.01
3008,1.076,0,sequential,0.01
3009,1.076,0,sequential,0.01
3010,1.076,0,sequential,0.01
3011,1.076,0,sequential,0.01
3012,1.077,0,sequential,0.01
3013,1.077,0,sequential,0.01
3014,1.077,0,sequential,0.01
3015,1.077,0,sequential,0.01
3016,1.077,0,sequential,0.01
3017,1.077,0,sequential,0.01
3018,1.077,0,sequential,0.01
3019,1.077,0,sequential,0.01
3020,1.077,0,sequential,0.01
3021,1.078,0,sequential,0.01
3022,1.078,0,sequential,0.01
3023,1.078,0,sequential,0.01
3024,1.078,0,sequential,0.01
3025,1.078,0,sequential,0.01
3026,1.078,0,sequential,0.01
3027,1.078,0,sequential,0.01
3028,1.079,0,sequential,0.01
3029,1.079,0,sequential,0.01
3030,1.079,0,sequential,0.01
3031,1.079,0,sequential,0.01
3032,1.079,0,sequential,0.01
3033,1.079,0,sequential,0.01
3034,1.079,0,sequential,0.01
3035,1.079,0,sequential,0.01
3036,1.079,0,sequential,0.01
3037,1.079,0,sequential,0.01
3038,1.079,0,sequential,0.01
3039,1.08,0,sequential,0.01
3040,1.08,0,sequential,0.01
3041,1.08,0,sequential,0.01
3042,1.08,0,sequential,0.01
3043,1.08,0,sequential,0.01
3044,1.081,0,sequential,0.01
3045,1.081,0,sequential,0.01
3046,1.081,0,sequential,0.01
3047,1.081,0,sequential,0.01
3048,1.081,0,sequential,0.01
3049,1.081,0,sequential,0.01
3050,1.081,0,sequential,0.01
3051,1.081,0,sequential,0.01
3052,1.081,0,sequential,0.01
3053,1.081,0,sequential,0.01
3054,1.081,0,sequential,0.01
3055,1.082,0,sequential,0.01
3056,1.082,0,sequential,0.01
3057,1.082,0,sequential,0.01
3058,1.082,0,sequential,0.01
3059,1.082,0,sequential,0.01
3060,1.082,0,sequential,0.01
3061,1.082,0,sequential,0.01
3062,1.082,0,sequential,0.01
3063,1.082,0,sequential,0.01
3064,1.082,0,sequential,0.01
3065,1.083,0,sequential,0.01
3066,1.083,0,sequential,0.01
3067,1.083,0,sequential,0.01
3068,1.083,0,sequential,0.01
3069,1.083,0,sequential,0.01
3070,1.083,0,sequential,0.01
3071,1.083,0,sequential,0.01
3072,1.083,0,sequential,0.01
3073,1.083,0,sequential,0.01
3074,1.083,0,sequential,0.01
3075,1.083,0,sequential,0.01
3076,1.083,0,sequential,0.01
3077,1.084,0,sequential,0.01
3078,1.084,0,sequential,0.01
3079,1.084,0,sequential,0.01
3080,1.084,0,sequential,0.01
3081,1.084,0,sequential,0.01
3082,1.084,0,sequential,0.01
3083,1.084,0,sequential,0.01
3084,1.084,0,sequential,0.01
3085,1.084,0,sequential,0.01
3086,1.084,0,sequential,0.01
3087,1.084,0,sequential,0.01
3088,1.084,0,sequential,0.01
3089,1.084,0,sequential,0.01
3090,1.084,0,sequential,0.01
3091,1.084,0,sequential,0.01
3092,1.084,0,sequential,0.01
3093,1.084,0,sequential,0.01
3094,1.085,0,sequential,0.01
3095,1.085,0,sequential,0.01
3096,1.086,0,sequential,0.01
3097,1.086,0,sequential,0.01
3098,1.086,0,sequential,0.01
3099,1.086,0,sequential,0.01
3100,1.087,0,sequential,0.01
3101,1.087,0,sequential,0.01
3102,1.087,0,sequential,0.01
3103,1.088,0,sequential,0.01
3104,1.088,0,sequential,0.01
3105,1.088,0,sequential,0.01
3106,1.088,0,sequential,0.01
3107,1.088,0,sequential,0.01
3108,1.088,0,sequential,0.01
3109,1.088,0,sequential,0.01
3110,1.088,0,sequential,0.01
3111,1.088,0,sequential,0.01
3112,1.088,0,sequential,0.01
3113,1.088,0,sequential,0.01
3114,1.088,0,sequential,0.01
3115,1.089,0,sequential,0.01
3116,1.089,0,sequential,0.01
3117,1.089,0,sequential,0.01
3118,1.089,0,sequential,0.01
3119,1.089,0,sequential,0.01
3120,1.089,0,sequential,0.01
3121,1.089,0,sequential,0.01
3122,1.089,0,sequential,0.01
3123,1.089,0,sequential,0.01
3124,1.089,0,sequential,0.01
3125,1.089,0,sequential,0.01
3126,1.089,0,sequential,0.01
3127,1.089,0,sequential,0.01
3128,1.089,0,sequential,0.01
3129,1.089,0,sequential,0.01
3130,1.09,0,sequential,0.01
3131,1.09,0,sequential,0.01
3132,1.09,0,sequential,0.01
3133,1.09,0,sequential,0.01
3134,1.09,0,sequential,0.01
3135,1.09,0,sequential,0.01
3136,1.09,0,sequential,0.01
3137,1.09,0,sequential,0.01
3138,1.09,0,sequential,0.01
3139,1.09,0,sequential,0.01
3140,1.09,0,sequential,0.01
3141,1.09,0,sequential,0.01
3142,1.09,0,sequential,0.01
3143,1.09,0,sequential,0.01
3144,1.09,0,sequential,0.01
3145,1.09,0,sequential,0.01
3146,1.09,0,sequential,0.01
3147,1.09,0,sequential,0.01
3148,1.09,0,sequential,0.01
3149,1.09,0,sequential,0.01
3150,1.09,0,sequential,0.01
3151,1.091,0,sequential,0.01
3152,1.091,0,sequential,0.01
3153,1.091,0,sequential,0.01
3154,1.091,0,sequential,0.01
3155,1.091,0,sequential,0.01
3156,1.091,0,sequential,0.01
3157,1.091,0,sequential,0.01
3158,1.091,0,sequential,0.01
3159,1.092,0,sequential,0.01
3160,1.092,0,sequential,0.01
3161,1.092,0,sequential,0.01
3162,1.092,0,sequential,0.01
3163,1.092,0,sequential,0.01
3164,1.092,0,sequential,0.01
3165,1.092,0,sequential,0.01
3166,1.092,0,sequential,0.01
3167,1.092,0,sequential,0.01
3168,1.092,0,sequential,0.01
3169,1.093,0,sequential,0.01
3170,1.093,0,sequential,0.01
3171,1.093,0,sequential,0.01
3172,1.093,0,sequential,0.01
3173,1.093,0,sequential,0.01
3174,1.093,0,sequential,0.01
3175,1.093,0,sequential,0.01
3176,1.093,0,sequential,0.01
3177,1.093,0,sequential,0.01
3178,1.093,0,sequential,0.01
3179,1.093,0,sequential,0.01
3180,1.093,0,sequential,0.01
3181,1.093,0,sequential,0.01
3182,1.093,0,sequential,0.01
3183,1.093,0,sequential,0.01
3184,1.093,0,sequential,0.01
3185,1.093,0,sequential,0.01
3186,1.093,0,sequential,0.01
3187,1.093,0,sequential,0.01
3188,1.093,0,sequential,0.01
3189,1.093,0,sequential,0.01
3190,1.093,0,sequential,0.01
3191,1.093,0,sequential,0.01
3192,1.094,0,sequential,0.01
3193,1.094,0,sequential,0.01
3194,1.094,0,sequential,0.01
3195,1.094,0,sequential,0.01
3196,1.094,0,sequential,0.01
3197,1.094,0,sequential,0.01
3198,1.094,0,sequential,0.01
3199,1.095,0,sequential,0.01
3200,1.095,0,sequential,0.01
3201,1.095,0,sequential,0.01
3202,1.095,0,sequential,0.01
3203,1.095,0,sequential,0.01
3204,1.095,0,sequential,0.01
3205,1.095,0,sequential,0.01
3206,1.095,0,sequential,0.01
3207,1.095,0,sequential,0.01
3208,1.095,0,sequential,0.01
3209,1.095,0,sequential,0.01
3210,1.095,0,sequential,0.01
3211,1.095,0,sequential,0.01
3212,1.095,0,sequential,0.01
3213,1.095,0,sequential,0.01
3214,1.095,0,sequential,0.01
3215,1.095,0,sequential,0.01
3216,1.095,0,sequential,0.01
3217,1.095,0,sequential,0.01
3218,1.095,0,sequential,0.01
3219,1.095,0,sequential,0.01
3220,1.095,0,sequential,0.01
3221,1.095,0,sequential,0.01
3222,1.095,0,sequential,0.01
3223,1.095,0,sequential,0.01
3224,1.095,0,sequential,0.01
3225,1.095,0,sequential,0.01
3226,1.095,0,sequential,0.01
3227,1.095,0,sequential,0.01
3228,1.095,0,sequential,0.01
3229,1.096,0,sequential,0.01
3230,1.096,0,sequential,0.01
3231,1.096,0,sequential,0.01
3232,1.096,0,sequential,0.01
3233,1.096,0,sequential,0.01
3234,1.096,0,sequential,0.01
3235,1.096,0,sequential,0.01
3236,1.097,0,sequential,0.01
3237,1.097,0,sequential,0.01
3238,1.097,0,sequential,0.01
3239,1.097,0,sequential,0.01
3240,1.097,0,sequential,0.01
3241,1.098,0,sequential,0.01
3242,1.098,0,sequential,0.01
3243,1.098,0,sequential,0.01
3244,1.098,0,sequential,0.01
3245,1.098,0,sequential,0.01
3246,1.1,0,sequential,0.01
3247,1.1,0,sequential,0.01
3248,1.101,0,sequential,0.01
3249,1.101,0,sequential,0.01
3250,1.101,0,sequential,0.01
3251,1.101,0,sequential,0.01
3252,1.101,0,sequential,0.01
3253,1.102,0,sequential,0.01
3254,1.102,0,sequential,0.01
3255,1.103,0,sequential,0.01
3256,1.103,0,sequential,0.01
3257,1.103,0,sequential,0.01
3258,1.103,0,sequential,0.01
3259,1.103,0,sequential,0.01
3260,1.103,0,sequential,0.01
3261,1.103,0,sequential,0.01
3262,1.103,0,sequential,0.01
3263,1.104,0,sequential,0.01
3264,1.104,0,sequential,0.01
3265,1.104,0,sequential,0.01
3266,1.104,0,sequential,0.01
3267,1.104,0,sequential,0.01
3268,1.104,0,sequential,0.01
3269,1.104,0,sequential,0.01
3270,1.104,0,sequential,0.01
3271,1.104,0,sequential,0.01
3272,1.104,0,sequential,0.01
3273,1.104,0,sequential,0.01
3274,1.104,0,sequential,0.01
3275,1.104,0,sequential,0.01
3276,1.104,0,sequential,0.01
3277,1.104,0,sequential,0.01
3278,1.104,0,sequential,0.01
3279,1.104,0,sequential,0.01
3280,1.104,0,sequential,0.01
3281,1.104,0,sequential,0.01
3282,1.104,0,sequential,0.01
3283,1.104,0,sequential,0.01
3284,1.104,0,sequential,0.01
3285,1.104,0,sequential,0.01
3286,1.104,0,sequential,0.01
3287,1.104,0,sequential,0.01
3288,1.104,0,sequential,0.01
3289,1.105,0,sequential,0.01
3290,1.105,0,sequential,0.01
3291,1.105,0,sequential,0.01
3292,1.105,0,sequential,0.01
3293,1.106,0,sequential,0.01
3294,1.106,0,sequential,0.01
3295,1.106,0,sequential,0.01
3296,1.106,0,sequential,0.01
3297,1.106,0,sequential,0.01
3298,1.106,0,sequential,0.01
3299,1.106,0,sequential,0.01
3300,1.106,0,sequential,0.01
3301,1.107,0,sequential,0.01
3302,1.107,0,sequential,0.01
3303,1.107,0,sequential,0.01
3304,1.107,0,sequential,0.01
3305,1.108,0,sequential,0.01
3306,1.108,0,sequential,0.01
3307,1.109,0,sequential,0.01
3308,1.109,0,sequential,0.01
3309,1.109,0,sequential,0.01
3310,1.109,0,sequential,0.01
3311,1.109,0,sequential,0.01
3312,1.109,0,sequential,0.01
3313,1.109,0,sequential,0.01
3314,1.11,0,sequential,0.01
3315,1.11,0,sequential,0.01
3316,1.11,0,sequential,0.01
3317,1.11,0,sequential,0.01
3318,1.111,0,sequential,0.01
3319,1.111,0,sequential,0.01
3320,1.111,0,sequential,0.01
3321,1.112,0,sequential,0.01
3322,1.112,0,sequential,0.01
3323,1.113,0,sequential,0.01
3324,1.113,0,sequential,0.01
3325,1.113,0,sequential,0.01
3326,1.113,0,sequential,0.01
3327,1.113,0,sequential,0.01
3328,1.113,0,sequential,0.01
3329,1.113,0,sequential,0.01
3330,1.113,0,sequential,0.01
3331,1.114,0,sequential,0.01
3332,1.115,0,sequential,0.01
3333,1.115,0,sequential,0.01
3334,1.115,0,sequential,0.01
3335,1.115,0,sequential,0.01
3336,1.115,0,sequential,0.01
3337,1.116,0,sequential,0.01
3338,1.116,0,sequential,0.01
3339,1.116,0,sequential,0.01
3340,1.116,0,sequential,0.01
3341,1.116,0,sequential,0.01
3342,1.116,0,sequential,0.01
3343,1.116,0,sequential,0.01
3344,1.116,0,sequential,0.01
3345,1.116,0,sequential,0.01
3346,1.117,0,sequential,0.01
3347,1.117,0,sequential,0.01
3348,1.117,0,sequential,0.01
3349,1.117,0,sequential,0.01
3350,1.117,0,sequential,0.01
3351,1.117,0,sequential,0.01
3352,1.117,0,sequential,0.01
3353,1.117,0,sequential,0.01
3354,1.118,0,sequential,0.01
3355,1.118,0,sequential,0.01
3356,1.119,0,sequential,0.01
3357,1.119,0,sequential,0.01
3358,1.119,0,sequential,0.01
3359,1.119,0,sequential,0.01
3360,1.121,0,sequential,0.01
3361,1.122,0,sequential,0.01
3362,1.122,0,sequential,0.01
3363,1.123,0,sequential,0.01
3364,1.123,0,sequential,0.01
3365,1.124,0,sequential,0.01
3366,1.124,0,sequential,0.01
3367,1.124,0,sequential,0.01
3368,1.124,0,sequential,0.01
3369,1.124,0,sequential,0.01
3370,1.125,0,sequential,0.01
3371,1.125,0,sequential,0.01
3372,1.125,0,sequential,0.01
3373,1.125,0,sequential,0.01
3374,1.125,0,sequential,0.01
3375,1.125,0,sequential,0.01
3376,1.125,0,sequential,0.01
3377,1.125,0,sequential,0.01
3378,1.125,0,sequential,0.01
3379,1.126,0,sequential,0.01
3380,1.126,0,sequential,0.01
3381,1.126,0,sequential,0.01
3382,1.126,0,sequential,0.01
3383,1.126,0,sequential,0.01
3384,1.127,0,sequential,0.01
3385,1.127,0,sequential,0.01
3386,1.128,0,sequential,0.01
3387,1.128,0,sequential,0.01
3388,1.128,0,sequential,0.01
3389,1.129,0,sequential,0.01
3390,1.129,0,sequential,0.01
3391,1.129,0,sequential,0.01
3392,1.129,0,sequential,0.01
3393,1.129,0,sequential,0.01
3394,1.129,0,sequential,0.01
3395,1.129,0,sequential,0.01
3396,1.129,0,sequential,0.01
3397,1.129,0,sequential,0.01
3398,1.129,0,sequential,0.01
3399,1.129,0,sequential,0.01
3400,1.129,0,sequential,0.01
3401,1.129,0,sequential,0.01
3402,1.129,0,sequential,0.01
3403,1.129,0,sequential,0.01
3404,1.129,0,sequential,0.01
3405,1.129,0,sequential,0.01
3406,1.129,0,sequential,0.01
3407,1.129,0,sequential,0.01
3408,1.129,0,sequential,0.01
3409,1.13,0.001,sequential,0.01
3410,1.13,0.001,sequential,0.01
3411,1.13,0.001,sequential,0.01
3412,1.13,0.001,sequential,0.01
3413,1.13,0.001,sequential,0.01
3414,1.131,0.001,sequential,0.01
3415,1.131,0.001,sequential,0.01
3416,1.131,0.001,sequential,0.01
3417,1.131,0.001,sequential,0.01
3418,1.131,0.001,sequential,0.01
3419,1.131,0.001,sequential,0.01
3420,1.132,0.001,sequential,0.01
3421,1.132,0.001,sequential,0.01
3422,1.132,0.001,sequential,0.01
3423,1.132,0.001,sequential,0.01
3424,1.132,0.001,sequential,0.01
3425,1.132,0.001,sequential,0.01
3426,1.132,0.001,sequential,0.01
3427,1.132,0.001,sequential,0.01
3428,1.133,0.001,sequential,0.01
3429,1.133,0.001,sequential,0.01
3430,1.133,0.001,sequential,0.01
3431,1.133,0.001,sequential,0.01
