step,parameter_comb,strategy,prop_runs_prevA_above,prop_runs_prevB_above,prop_runs_prevC_above
730,454,equal allocation,0,0,0
1000,454,equal allocation,0,0,0
1825,454,equal allocation,0,0,0
3650,454,equal allocation,0,0,0
5000,454,equal allocation,0,0,0
7300,454,equal allocation,0,0,0
10000,454,equal allocation,0,0,0
