step,parameter_comb,strategy,prop_runs_prevA_above,prop_runs_prevB_above,prop_runs_prevC_above
730,161,equal allocation,0,0,0
1000,161,equal allocation,0,0,0
1825,161,equal allocation,0,0,0
3650,161,equal allocation,0,0,0
5000,161,equal allocation,0,0,0
7300,161,equal allocation,0,0,0
10000,161,equal allocation,0,0.01,0
