step,parameter_comb,strategy,prop_runs_prevA_above,prop_runs_prevB_above,prop_runs_prevC_above
730,470,equal allocation,0,0,0
1000,470,equal allocation,0,0,0
1825,470,equal allocation,0,0,0
3650,470,equal allocation,0,0,0
5000,470,equal allocation,0.01,0,0
7300,470,equal allocation,0.01,0,0
10000,470,equal allocation,0.02,0,0
