step,parameter_comb,strategy,prop_runs_prevA_above,prop_runs_prevB_above,prop_runs_prevC_above
730,945,equal allocation,0,0,0
1000,945,equal allocation,0,0,0
1825,945,equal allocation,0,0,0
3650,945,equal allocation,0.01,0,0
5000,945,equal allocation,0.1,0,0.02
7300,945,equal allocation,0.33,0,0.08
10000,945,equal allocation,0.42,0,0.08
